id,chr1,chr2,start1,end1,start2,end2,pvalue,length,ks_median,ks_average,homo1,homo2,homo3,homo4,homo5,block1,block2,ks,density1,density2,class1,class2
11,1,1,3267.0,3272.0,1060.0,1090.0,0.0364,6,1.4635,1.555,0.75,0.75,1.0,1.0,1.0,3267_3268_3269_3270_3271_3272,1060_1066_1067_1079_1089_1090,_-1_1.8919_1.4332_-1_1.4938_1.4011,1.0,0.1935483870967742,0,0
12,1,1,3386.0,3371.0,1269.0,1301.0,0.2379,7,2.1001,2.3135199999999996,0.8,1.0,1.0,1.0,1.0,3386_3382_3381_3380_3378_3377_3371,1269_1272_1274_1277_1278_1283_1301,_2.2405_-1_2.1001_-1_4.084_1.8748_1.2682,0.4375,0.21212121212121213,0,0
13,1,1,2953.0,2913.0,153.0,175.0,0.3287,6,2.78345,2.78345,1.0,1.0,1.0,1.0,1.0,2953_2920_2919_2917_2916_2913,153_155_159_170_174_175,_-1_-1_3.5956_1.9713_-1_-1,0.14634146341463414,0.2608695652173913,0,0
14,1,1,3059.0,3064.0,472.0,480.0,0.0181,6,1.65045,1.8318499999999998,1.0,1.0,1.0,1.0,1.0,3059_3060_3061_3062_3063_3064,472_473_475_477_479_480,_1.2161_2.8104_1.6266_1.6743_-1_-1,1.0,0.6666666666666666,0,0
15,1,1,3217.0,3229.0,1462.0,1513.0,0.093,6,2.0522,2.3259666666666665,0.6,0.6,0.6,0.6,1.0,3217_3220_3221_3222_3225_3229,1462_1490_1505_1506_1511_1513,_1.7462_4.1133_1.4391_2.1521_1.9523_2.5528,0.46153846153846156,0.11538461538461539,0,0
16,1,1,3294.0,3277.0,862.0,880.0,0.0459,5,2.6363,2.6704600000000003,1.0,1.0,1.0,1.0,1.0,3294_3290_3279_3278_3277,862_872_874_876_880,_3.6118_3.0044_1.9428_2.6363_2.157,0.2777777777777778,0.2631578947368421,0,0
17,1,1,3105.0,3177.0,2011.0,2107.0,0.7788,9,2.1807,2.1409888888888893,0.7142857142857143,1.0,1.0,1.0,1.0,3105_3114_3117_3133_3145_3151_3153_3160_3177,2011_2013_2017_2029_2052_2061_2067_2102_2107,_2.3339_1.5935_2.6223_2.1807_1.2776_2.3013_3.5678_1.849_1.5428,0.1232876712328767,0.09278350515463918,0,0
18,1,1,3222.0,3167.0,2070.0,2091.0,0.758,6,1.6938,1.8076333333333334,0.75,0.75,0.75,0.75,1.0,3222_3182_3181_3169_3168_3167,2070_2079_2080_2083_2090_2091,_-1_-1_-1_1.6938_2.5178_1.2113,0.10714285714285714,0.2727272727272727,0,0
19,1,1,3236.0,3192.0,2244.0,2271.0,0.4181,5,2.0077,2.2613333333333334,0.8,1.0,1.0,1.0,1.0,3236_3234_3233_3219_3192,2244_2251_2262_2266_2271,_-1_1.7088_2.0077_3.0675_-1,0.1111111111111111,0.17857142857142858,0,0
20,1,1,3215.0,3189.0,2233.0,2257.0,0.8058,5,2.3951,2.185033333333333,0.6,1.0,1.0,1.0,1.0,3215_3213_3211_3190_3189,2233_2238_2241_2254_2257,_-1_2.4769_2.3951_1.6831_-1,0.18518518518518517,0.2,0,0
21,1,11,42.0,285.0,1726.0,2129.0,0.0273,86,1.8353,2.008572307692308,0.9305555555555556,0.9722222222222222,0.9861111111111112,1.0,1.0,42_43_46_47_50_55_56_63_64_67_70_71_72_74_101_102_104_105_107_108_109_111_112_113_115_116_125_138_141_143_151_152_158_169_175_180_181_182_184_185_186_187_190_191_193_197_198_200_204_205_207_208_213_218_219_220_222_228_229_231_236_237_245_246_250_251_252_253_254_256_257_258_259_261_262_266_267_270_271_272_273_274_281_282_283_285,1726_1729_1733_1745_1756_1757_1759_1762_1768_1771_1783_1784_1788_1789_1790_1791_1796_1797_1804_1809_1811_1812_1813_1814_1821_1822_1826_1850_1859_1874_1889_1898_1913_1914_1934_1937_1939_1947_1950_1951_1953_1965_1966_1967_1971_1976_1979_1980_1981_1983_1989_1990_1992_1993_1995_1999_2007_2010_2012_2014_2022_2044_2047_2048_2052_2053_2055_2057_2059_2064_2065_2066_2068_2070_2071_2073_2074_2080_2082_2083_2093_2099_2102_2119_2121_2129,_1.6594_2.0241_1.6657_1.965_2.7358_2.3435_2.1391_3.2415_1.301_1.3767_-1_-1_1.5876_1.5326_-1_1.1191_3.125_2.1396_1.2353_2.955_2.8949_1.6299_2.6055_3.2431_1.2729_-1_-1_1.296_1.3508_1.6539_-1_1.8906_2.0503_-1_2.1015_2.4246_4.1061_1.6075_1.8353_-1_-1_1.2431_-1_1.6997_2.0111_1.5599_2.2335_-1_1.4955_-1_-1_1.3746_1.599_1.2145_1.4483_1.8208_3.8167_1.4754_-1_-1_1.1287_3.3548_2.4021_1.5189_2.6331_1.9563_3.1073_2.4659_2.3241_2.5203_1.9709_1.5587_2.2107_-1_-1_-1_2.2219_-1_1.5219_-1_1.3234_2.2597_1.4516_1.739_-1_1.7869,0.3524590163934426,0.21287128712871287,0,0
22,1,11,1009.0,1112.0,329.0,675.0,0.0282,50,1.9954,2.1944303030303036,0.896551724137931,0.9655172413793104,1.0,1.0,1.0,1009_1014_1015_1016_1017_1020_1022_1027_1030_1031_1036_1039_1040_1041_1043_1047_1048_1049_1050_1051_1053_1055_1065_1066_1072_1076_1077_1080_1081_1083_1084_1085_1087_1090_1091_1092_1094_1096_1097_1098_1099_1100_1101_1103_1104_1106_1107_1108_1109_1112,329_337_339_342_348_363_370_372_380_392_412_417_418_421_422_443_448_461_463_469_474_475_483_484_488_515_520_530_532_534_535_537_547_565_569_577_578_583_584_592_594_601_605_607_626_653_662_665_674_675,_1.82_-1_-1_0.9054_-1_-1_1.9364_1.4998_2.7867_3.0762_1.6119999999999999_-1_1.6493_2.2045_1.1546_-1_-1_-1_1.6946_2.0033_2.4157_-1_1.9954_-1_-1_2.7608_1.6030000000000002_2.6066_3.7673_1.7676_4.7035_3.5862_2.1828_3.3115_-1_1.9883_1.2876_2.1573_2.0173_1.4838_-1_-1_2.1114_1.5429_3.8569_-1_-1_1.5253_-1_1.4022,0.4807692307692308,0.1440922190201729,0,0
23,1,11,877.0,943.0,21.0,186.0,0.0211,36,2.06675,2.099992307692308,0.8518518518518519,0.8888888888888888,0.9629629629629629,1.0,1.0,877_878_881_884_885_888_890_895_898_899_901_902_903_904_905_910_911_914_916_917_919_920_921_924_929_930_931_932_934_935_936_938_939_940_941_943,21_28_32_33_42_74_75_82_90_101_109_110_111_117_128_130_131_136_141_142_143_144_146_150_154_156_162_167_168_170_174_179_180_181_185_186,_2.4996_1.8492_2.3672_1.1576_1.8336_-1_2.06_2.4511_1.6401_-1_2.1926_-1_2.3117_2.5187_2.1858_1.3818_1.5501_1.4763_-1_2.0735_2.0094_2.4339_3.1394_-1_1.9769_2.3282_1.9965_2.8068_2.8801_1.5958_-1_-1_-1_-1_-1_1.8839,0.5373134328358209,0.21686746987951808,0,0
24,1,11,1113.0,1144.0,216.0,276.0,0.0317,11,1.78985,1.85955,1.0,1.0,1.0,1.0,1.0,1113_1114_1116_1117_1121_1122_1123_1124_1127_1128_1144,216_223_237_238_241_245_246_251_260_263_276,_2.0549_1.9671_1.6126_2.6548_2.3016_1.4647_1.432_-1_1.3887_-1_-1,0.34375,0.18032786885245902,0,0
25,1,11,1172.0,1133.0,1415.0,1490.0,0.0924,11,1.77195,2.1824166666666667,0.9,0.9,0.9,1.0,1.0,1172_1171_1167_1163_1160_1153_1152_1150_1149_1148_1133,1415_1418_1424_1433_1461_1472_1479_1484_1487_1489_1490,_-1_1.5928_1.7634_1.5931_-1_-1_3.5004_2.8643_1.7805_-1_-1,0.275,0.14473684210526316,0,0
26,1,11,1611.0,1575.0,1166.0,1241.0,0.0647,10,1.8469,1.990688888888889,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,1.0,1611_1610_1609_1604_1603_1600_1590_1589_1583_1575,1166_1175_1178_1201_1207_1209_1225_1227_1236_1241,_1.6527_-1_1.8469_2.6614_2.1079_2.8893_1.3382_1.6215_1.8279_1.9704,0.2702702702702703,0.13157894736842105,0,0
27,1,11,990.0,975.0,706.0,776.0,0.0649,9,2.5978,2.1070571428571427,0.875,0.875,1.0,1.0,1.0,990_987_985_983_981_980_979_976_975,706_708_715_742_743_744_746_758_776,_2.7691_2.8231_2.655_1.3908_2.5978_-1_1.0388_1.4748_-1,0.5625,0.1267605633802817,0,0
28,1,11,890.0,944.0,76.0,185.0,0.5009,12,2.2489,2.2411125,0.75,0.875,1.0,1.0,1.0,890_896_899_906_927_930_932_935_938_939_940_944,76_78_112_126_150_154_168_171_180_181_184_185,_2.3674_1.3345_-1_1.864_2.4691_2.635_2.1304_1.2616_-1_3.8669_-1_-1,0.21818181818181817,0.10909090909090909,0,0
29,1,11,973.0,960.0,1500.0,1535.0,0.0055,8,1.8019999999999998,1.8960714285714284,1.0,1.0,1.0,1.0,1.0,973_971_970_967_966_964_963_960,1500_1501_1503_1512_1515_1533_1534_1535,_2.4328_1.7944_2.2935_-1_1.8019999999999998_1.6877_2.0324_1.2297,0.5714285714285714,0.2222222222222222,0,0
30,1,11,3.0,24.0,1616.0,1661.0,0.0748,8,2.5044,2.4414000000000002,0.7142857142857143,0.8571428571428571,1.0,1.0,1.0,3_6_7_10_14_15_18_24,1616_1620_1621_1624_1635_1636_1658_1661,_2.0818_2.5044_-1_3.2359_1.5892_-1_-1_2.7957,0.36363636363636365,0.17391304347826086,0,0
31,1,11,319.0,371.0,1538.0,1591.0,0.1398,8,1.76945,1.7069999999999999,0.6666666666666666,1.0,1.0,1.0,1.0,319_326_329_333_362_365_370_371,1538_1541_1543_1544_1554_1558_1564_1591,_-1_1.006_2.0242_1.6655_-1_1.8734_2.3293_1.3436,0.1509433962264151,0.14814814814814814,0,0
32,1,11,1005.0,994.0,187.0,211.0,0.0065,6,1.6218,1.9387,1.0,1.0,1.0,1.0,1.0,1005_1001_999_998_996_994,187_195_197_200_204_211,_-1_1.4758_1.6218_-1_2.7185_-1,0.5,0.24,0,0
33,1,11,1599.0,1647.0,1311.0,1395.0,0.159,8,1.9761,1.8956,0.875,1.0,1.0,1.0,1.0,1599_1614_1625_1638_1641_1643_1645_1647,1311_1316_1340_1355_1367_1378_1379_1395,_-1_1.9761_1.5522_-1_-1_-1_2.1585_-1,0.16326530612244897,0.09411764705882353,0,0
34,1,11,961.0,948.0,280.0,306.0,0.019,6,1.3216,1.3379666666666665,1.0,1.0,1.0,1.0,1.0,961_958_957_955_954_948,280_284_290_300_303_306,_1.2582_1.3216_1.4341_-1_-1_-1,0.42857142857142855,0.2222222222222222,0,0
35,1,11,1577.0,1562.0,1114.0,1144.0,0.0807,6,1.88475,1.99005,1.0,1.0,1.0,1.0,1.0,1577_1575_1574_1566_1563_1562,1114_1117_1118_1136_1143_1144,_1.3725_1.9774_1.8973_3.2107_1.6102_1.8722,0.375,0.1935483870967742,0,0
36,1,11,1047.0,1111.0,444.0,666.0,0.8479,12,2.1544,2.29544,0.7142857142857143,1.0,1.0,1.0,1.0,1047_1048_1054_1075_1077_1084_1087_1093_1095_1100_1104_1111,444_449_469_488_524_537_548_570_577_602_628_666,_-1_-1_3.0764_-1_1.3963_-1_3.2345_-1_1.6156_-1_-1_2.1544,0.18461538461538463,0.053811659192825115,0,0
37,1,11,1170.0,1134.0,1409.0,1489.0,0.5085,7,2.6343500000000004,2.39995,0.6,0.8,0.8,0.8,1.0,1170_1168_1157_1152_1150_1149_1134,1409_1436_1454_1484_1486_1488_1489,_1.0843_-1_-1_2.7663_3.2468_2.5024_-1,0.1891891891891892,0.08641975308641975,0,0
38,1,11,374.0,322.0,1561.0,1600.0,0.377,6,1.6735,1.8090600000000001,1.0,1.0,1.0,1.0,1.0,374_360_359_337_335_322,1561_1574_1578_1579_1596_1600,_1.5630000000000002_-1_1.6862_1.5831_1.6735_2.5395,0.11320754716981132,0.15,0,0
39,1,11,217.0,254.0,1992.0,2064.0,0.6593,7,1.84175,1.9798499999999999,0.8571428571428571,1.0,1.0,1.0,1.0,217_219_224_232_234_238_254,1992_1998_2004_2013_2024_2041_2064,_1.3628_1.4895_2.3211_1.7857_-1_1.8978_3.0222,0.18421052631578946,0.0958904109589041,0,0
40,1,11,23.0,13.0,1664.0,1669.0,0.0846,5,3.0796,2.76154,1.0,1.0,1.0,1.0,1.0,23_22_21_16_13,1664_1665_1666_1667_1669,_1.4798_3.1551_3.0796_1.8862_4.207,0.45454545454545453,0.8333333333333334,0,0
41,1,11,1635.0,1613.0,1290.0,1334.0,0.351,5,2.0752,2.361666666666667,0.6666666666666666,1.0,1.0,1.0,1.0,1635_1621_1619_1615_1613,1290_1296_1299_1315_1334,_-1_2.9363_-1_2.0752_2.0735,0.21739130434782608,0.1111111111111111,0,0
42,1,11,461.0,421.0,1643.0,1717.0,0.2651,6,1.9225,2.0900600000000003,0.6666666666666666,1.0,1.0,1.0,1.0,461_459_458_439_437_421,1643_1660_1681_1710_1714_1717,_2.0933_1.7812_-1_2.8118_1.9225_1.8415,0.14634146341463414,0.08,0,0
43,1,11,1129.0,1161.0,1465.0,1499.0,0.9703,5,2.51565,2.51565,0.0,0.5,0.75,1.0,1.0,1129_1131_1150_1152_1161,1465_1468_1479_1486_1499,_-1_-1_2.233_2.7983_-1,0.15151515151515152,0.14285714285714285,0,0
44,1,13,2149.0,2208.0,98.0,177.0,0.1052,9,1.9018,2.0333,0.5,1.0,1.0,1.0,1.0,2149_2152_2154_2186_2199_2200_2201_2204_2208,98_107_114_141_148_152_153_176_177,_1.7685_1.7380000000000002_-1_2.3679_2.3952_1.86_2.2017_-1_1.9018,0.15,0.1125,0,0
45,1,13,413.0,404.0,1966.0,1974.0,0.0474,5,2.8922,2.8922,0.0,0.0,0.0,0.5,1.0,413_412_411_407_404,1966_1968_1969_1971_1974,_-1_-1_-1_2.8922_-1,0.5,0.5555555555555556,0,0
46,1,13,408.0,414.0,1966.0,1974.0,0.3576,5,2.166,2.166,0.0,0.0,0.0,0.5,1.0,408_409_412_413_414,1966_1968_1969_1971_1974,_-1_-1_-1_2.1346_2.1974,0.7142857142857143,0.5555555555555556,0,0
47,1,2,2754.0,2595.0,1658.0,1997.0,0.0787,42,1.98265,2.07315,0.9666666666666667,0.9666666666666667,0.9666666666666667,1.0,1.0,2754_2743_2731_2726_2725_2723_2722_2720_2714_2706_2705_2704_2702_2701_2698_2670_2668_2666_2665_2664_2663_2662_2660_2657_2649_2646_2643_2641_2632_2631_2628_2622_2621_2619_2618_2617_2613_2607_2606_2597_2596_2595,1658_1660_1678_1687_1691_1701_1704_1717_1722_1726_1737_1739_1764_1777_1778_1781_1790_1800_1805_1807_1816_1818_1819_1837_1847_1861_1872_1878_1887_1891_1897_1906_1910_1913_1914_1923_1953_1977_1980_1994_1996_1997,_-1_2.7511_-1_2.1761_2.5864_2.8631_2.0642_-1_2.6218_-1_2.401_1.7436_-1_-1_-1_-1_1.9085_1.4554_2.1438_1.9675_1.8728_1.8328_1.3671_-1_1.4963_-1_-1_1.1422_-1_-1_1.9978_-1_-1_-1_-1_1.7838_1.6485_1.662_3.1311_2.6824_-1_2.4563,0.2625,0.12352941176470589,0,0
48,1,2,2018.0,1866.0,843.0,1187.0,0.1042,36,1.7662,1.9269285714285718,0.7407407407407407,0.9259259259259259,0.9259259259259259,0.9629629629629629,1.0,2018_2012_1984_1971_1970_1969_1964_1957_1955_1954_1953_1949_1948_1946_1944_1942_1939_1938_1933_1931_1929_1919_1918_1917_1916_1914_1913_1912_1911_1910_1908_1903_1894_1879_1872_1866,843_851_869_874_876_882_893_895_896_899_906_918_925_947_952_958_963_968_1005_1006_1015_1041_1051_1052_1055_1060_1062_1067_1068_1071_1102_1123_1140_1146_1180_1187,_1.6298_-1_1.5448_-1_1.7349_1.4026_1.0751_1.7049_1.6908_1.2241_3.8778_-1_2.0225_1.3976_3.2229_1.9445_-1_-1_2.0585_2.1427_1.7975_1.3235_2.6387_1.5506_-1_-1_-1_3.2994_1.1728_2.149_1.6218_1.9455_1.9826_2.7212_2.0316_1.0463,0.23529411764705882,0.10434782608695652,0,0
49,1,2,1810.0,1856.0,2000.0,2109.0,0.0214,22,2.0187,2.20825,0.7777777777777778,0.8333333333333334,0.9444444444444444,1.0,1.0,1810_1814_1815_1817_1819_1820_1822_1826_1828_1829_1830_1831_1832_1835_1837_1838_1841_1842_1843_1845_1855_1856,2000_2001_2002_2005_2008_2009_2010_2011_2016_2018_2020_2022_2023_2027_2030_2032_2039_2040_2062_2071_2097_2109,_2.0958_2.1335_1.3642_3.1151_2.7963_2.031_-1_4.6019_1.9802_2.2172_1.4431_1.6787_1.9339_1.4934_1.6334_1.8589_1.3595_4.0404_2.0064_-1_2.2757_2.1064,0.46808510638297873,0.2,0,0
50,1,2,2800.0,2790.0,644.0,693.0,0.0198,8,1.56945,1.741775,1.0,1.0,1.0,1.0,1.0,2800_2799_2798_2795_2793_2792_2791_2790,644_646_649_651_660_665_683_693,_1.996_2.5327_1.4199_1.2358_2.17_1.4409_1.5305_1.6084,0.7272727272727273,0.16,0,0
51,1,2,2743.0,2749.0,1248.0,1276.0,0.0287,6,2.4852499999999997,2.5252499999999998,0.6666666666666666,1.0,1.0,1.0,1.0,2743_2745_2746_2747_2748_2749,1248_1266_1267_1273_1274_1276,_1.6111_-1_2.1966_3.5194_2.7739_-1,0.8571428571428571,0.20689655172413793,0,0
52,1,2,2806.0,2801.0,1451.0,1526.0,0.0136,6,2.3391,2.22408,1.0,1.0,1.0,1.0,1.0,2806_2805_2804_2803_2802_2801,1451_1455_1456_1464_1490_1526,_1.7014_1.3874_2.5964_2.3391_3.0961_-1,1.0,0.07894736842105263,0,0
53,1,2,2759.0,2734.0,1245.0,1296.0,0.3825,6,1.80985,1.80985,0.6666666666666666,1.0,1.0,1.0,1.0,2759_2758_2753_2752_2748_2734,1245_1248_1257_1262_1275_1296,_-1_-1_2.09_1.5297_-1_-1,0.23076923076923078,0.11538461538461539,0,0
54,1,2,1993.0,1975.0,553.0,591.0,0.068,5,2.2371499999999997,2.09415,1.0,1.0,1.0,1.0,1.0,1993_1990_1986_1985_1975,553_574_581_583_591,_2.2932_1.3181_2.1811_2.5842_-1,0.2631578947368421,0.1282051282051282,0,0
55,1,2,1972.0,1995.0,471.0,508.0,0.1177,5,1.494,1.9491666666666667,0.8,1.0,1.0,1.0,1.0,1972_1987_1988_1994_1995,471_497_498_503_508,_1.4816_1.494_-1_2.8719_-1,0.20833333333333334,0.13157894736842105,0,0
56,1,2,2735.0,2775.0,1616.0,1661.0,0.4109,5,1.8869999999999998,1.8942666666666665,1.0,1.0,1.0,1.0,1.0,2735_2736_2741_2765_2775,1616_1620_1626_1660_1661,_-1_2.2013_1.8869999999999998_1.5945_-1,0.12195121951219512,0.10869565217391304,0,0
