id,chr1,chr2,start1,end1,start2,end2,pvalue,length,ks_median,ks_average,homo1,homo2,homo3,homo4,homo5,block1,block2,ks,density1,density2,class1,class2
26,1,2,1184.0,1158.0,2229.0,2277.0,0.0247,8,2.1956499999999997,2.1956499999999997,0.5,0.625,0.75,0.875,0.875,1184_1180_1178_1177_1176_1175_1172_1158,2229_2241_2243_2244_2254_2255_2266_2277,_-1_-1_-1_-1_-1_-1_1.767_2.6243,0.2962962962962963,0.16326530612244897,0,0
27,1,2,643.0,635.0,2389.0,2416.0,0.0528,6,2.6981,2.6981,0.8333333333333334,1.0,1.0,1.0,1.0,643_642_641_638_637_635,2389_2393_2394_2400_2412_2416,_-1_-1_2.6981_-1_-1_-1,0.6666666666666666,0.21428571428571427,0,0
28,1,2,629.0,634.0,2857.0,2863.0,0.001,5,2.309,2.3236666666666665,1.0,1.0,1.0,1.0,1.0,629_630_631_632_634,2857_2858_2860_2862_2863,_2.309_1.8674_-1_-1_2.7946,0.8333333333333334,0.7142857142857143,0,0
29,1,2,1060.0,1013.0,2361.0,2378.0,0.0799,5,2.3414,2.3016,1.0,1.0,1.0,1.0,1.0,1060_1059_1058_1052_1013,2361_2362_2365_2366_2378,_-1_-1_2.8298_2.3414_1.7336,0.10416666666666667,0.2777777777777778,0,0
30,1,2,682.0,695.0,2113.0,2137.0,0.0768,5,1.5282,1.8548666666666669,0.4,0.4,0.4,0.4,0.8,682_683_684_689_695,2113_2119_2127_2131_2137,_1.5282_2.5552_-1_1.4812_-1,0.35714285714285715,0.2,0,0
31,1,2,1130.0,1100.0,2159.0,2204.0,0.3875,5,1.99885,1.99885,0.6,0.6,0.8,1.0,1.0,1130_1119_1114_1101_1100,2159_2178_2186_2196_2204,_-1_-1_2.3884_1.6093_-1,0.16129032258064516,0.10869565217391304,0,0
32,1,3,1190.0,1248.0,2795.0,3000.0,0.0323,27,2.1986499999999998,2.2054375,0.7777777777777778,1.0,1.0,1.0,1.0,1190_1197_1200_1201_1202_1203_1204_1207_1209_1213_1215_1219_1221_1222_1223_1225_1226_1229_1230_1232_1234_1241_1242_1243_1245_1247_1248,2795_2805_2843_2853_2856_2863_2870_2879_2884_2888_2890_2894_2908_2911_2913_2920_2922_2927_2934_2943_2947_2966_2968_2969_2989_2997_3000,_2.4992_2.7783_-1_-1_1.7918_1.4905_1.8236_3.3337_-1_-1_1.8331_1.4519_2.8212_-1_-1_1.8549_-1_-1_2.6744_2.1473_2.25_2.2697_2.3949_-1_-1_1.8725_-1,0.4576271186440678,0.13106796116504854,0,0
33,1,3,1297.0,1314.0,2605.0,2661.0,0.0073,13,2.0942,2.23625,1.0,1.0,1.0,1.0,1.0,1297_1299_1300_1304_1305_1306_1308_1309_1310_1311_1312_1313_1314,2605_2607_2608_2610_2612_2613_2630_2632_2634_2636_2654_2655_2661,_-1_-1_2.0628_-1_3.0181_1.7688_2.4437_3.271_1.9395_1.7903_2.2518_1.6909_2.1256,0.7222222222222222,0.22807017543859648,0,0
34,1,3,1256.0,1285.0,2703.0,2772.0,0.0767,10,2.4783,2.4501600000000003,0.9,1.0,1.0,1.0,1.0,1256_1257_1273_1276_1278_1280_1281_1282_1283_1285,2703_2705_2708_2719_2733_2741_2756_2766_2768_2772,_2.4783_-1_2.9199_1.6545_-1_3.4287_-1_1.7694_-1_-1,0.3333333333333333,0.14285714285714285,0,0
35,1,3,1326.0,1245.0,2396.0,2479.0,0.1553,10,1.77345,1.829675,0.6,0.8,0.8,0.8,0.9,1326_1320_1291_1262_1261_1255_1254_1253_1252_1245,2396_2407_2436_2459_2460_2466_2468_2470_2474_2479,_1.4382_2.1014_-1_-1_-1_1.4455_-1_2.3336_-1_-1,0.12195121951219512,0.11904761904761904,0,0
36,1,3,725.0,677.0,2351.0,2376.0,0.13,6,1.6414,1.8817499999999998,0.3333333333333333,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.8333333333333334,725_709_708_706_705_677,2351_2365_2366_2370_2371_2376,_1.1983_-1_2.0845_3.2561_-1_0.9881,0.12244897959183673,0.23076923076923078,0,0
37,1,3,1330.0,1318.0,673.0,774.0,0.0574,6,1.8846500000000002,1.9232500000000001,0.8333333333333334,1.0,1.0,1.0,1.0,1330_1329_1328_1327_1325_1318,673_688_707_725_736_774,_-1_2.6193_1.5601_2.2092_1.3044_-1,0.46153846153846156,0.058823529411764705,0,0
38,1,3,695.0,709.0,2353.0,2371.0,0.3481,5,2.99795,2.99795,0.2,0.2,0.4,0.6,0.6,695_705_706_708_709,2353_2365_2366_2370_2371,_4.215_-1_1.7809_-1_-1,0.3333333333333333,0.2631578947368421,0,0
39,1,3,1221.0,1235.0,2911.0,2947.0,0.4457,5,2.2312,2.2307333333333332,0.4,0.8,1.0,1.0,1.0,1221_1223_1229_1234_1235,2911_2914_2933_2943_2947,_-1_-1_2.2285_2.2312_2.2325,0.3333333333333333,0.13513513513513514,0,0
40,1,3,1372.0,1332.0,502.0,610.0,0.2067,6,1.40965,1.40965,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.8333333333333334,1.0,1372_1363_1339_1336_1335_1332,502_516_529_564_585_610,_-1_1.5193_-1_-1_1.3_-1,0.14634146341463414,0.05504587155963303,0,0
41,1,4,611.0,512.0,2612.0,2717.0,0.1732,10,3.2182,3.2182,-0.1,0.6,0.7,0.7,0.8,611_580_540_531_529_524_521_518_516_512,2612_2625_2630_2663_2671_2678_2682_2691_2701_2717,_-1_-1_-1_2.7994_-1_-1_-1_-1_-1_3.637,0.1,0.09433962264150944,0,0
42,1,6,734.0,785.0,47.0,147.0,0.1718,7,2.34295,2.34295,0.0,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.7142857142857143,734_736_759_767_774_783_785,47_49_78_98_118_138_147,_2.5727_2.1132_-1_-1_-1_-1_-1,0.1346153846153846,0.06930693069306931,0,0
43,1,7,220.0,247.0,1599.0,1648.0,0.0942,6,2.9357,2.9357,0.0,0.5,0.6666666666666666,0.6666666666666666,0.8333333333333334,220_221_222_225_240_247,1599_1600_1606_1614_1625_1648,_-1_2.9357_-1_-1_-1_-1,0.21428571428571427,0.12,0,0
44,1,7,264.0,284.0,1775.0,1823.0,0.0595,5,-1.0,-1.0,0.2,0.6,0.8,1.0,1.0,264_265_269_272_284,1775_1777_1780_1792_1823,_-1_-1_-1_-1_-1,0.23809523809523808,0.10204081632653061,0,0
45,1,7,292.0,310.0,1618.0,1682.0,0.0498,5,2.3879,2.8782666666666668,0.2,0.8,1.0,1.0,1.0,292_295_300_309_310,1618_1639_1668_1681_1682,_1.5077_-1_4.7392_-1_2.3879,0.2631578947368421,0.07692307692307693,0,0
46,1,8,338.0,204.0,32.0,412.0,0.0191,72,2.4017,2.3660482758620685,0.8333333333333334,0.8888888888888888,0.9444444444444444,0.9444444444444444,0.9722222222222222,338_337_336_335_333_332_330_329_328_327_321_317_315_310_309_308_306_304_302_299_297_295_294_292_290_289_288_284_282_281_280_279_277_272_271_270_269_266_265_264_260_256_255_254_252_250_245_244_243_242_241_239_238_237_235_233_229_228_227_225_223_221_220_219_218_217_215_214_212_207_206_204,32_34_35_42_47_48_57_59_60_65_88_93_96_101_103_113_115_118_121_130_137_145_146_157_159_172_173_184_188_191_196_200_204_207_208_217_219_222_223_225_240_242_246_247_248_250_259_273_278_290_291_293_297_298_315_323_330_333_335_349_355_360_365_366_369_371_374_394_402_406_409_412,_2.1609_-1_2.6049_2.8453_-1_2.2468_2.4017_-1_-1_-1_3.3164_-1_2.0901_1.9749_-1_-1_-1_-1_2.4524_-1_-1_-1_-1_1.4516_2.036_1.6488_-1_-1_1.7169_-1_-1_-1_-1_-1_-1_2.73_2.2041_-1_-1_-1_2.5916_2.8531_1.1655_1.735_2.486_-1_-1_-1_-1_-1_-1_-1_2.4514_-1_1.6229_-1_-1_3.7742_2.5239_-1_-1_3.4823_-1_3.0923_-1_-1_-1_-1_-1_1.9501_1.9586_3.0477,0.5333333333333333,0.1889763779527559,0,0
47,1,8,393.0,507.0,1930.0,2178.0,0.0362,44,2.2847,2.5102294117647057,0.7954545454545454,0.9090909090909091,0.9545454545454546,0.9545454545454546,0.9772727272727273,393_394_411_412_415_416_421_426_435_436_438_439_441_443_444_446_447_449_450_451_455_456_457_458_459_462_464_466_467_469_471_473_474_476_478_479_482_484_485_486_487_488_491_507,1930_1932_1950_1954_1959_1961_1963_1978_1993_1996_2006_2008_2016_2021_2028_2033_2042_2059_2060_2061_2062_2066_2070_2071_2072_2082_2083_2097_2099_2111_2122_2130_2141_2142_2146_2148_2151_2154_2159_2160_2162_2165_2166_2178,_-1_-1_5.1964_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_1.9687_1.9161_2.1816_2.0103_-1_-1_-1_-1_2.458_-1_-1_-1_2.2847_2.4954_3.7917_-1_-1_2.7667_-1_1.8847_-1_-1_-1_-1_1.2906_3.2118_-1_3.2146_2.332_1.7105_1.9601,0.3826086956521739,0.17670682730923695,0,0
48,1,8,11.0,96.0,1483.0,1740.0,0.0787,29,2.5043,2.683646153846154,0.7586206896551724,0.9310344827586207,0.9310344827586207,0.9655172413793104,1.0,11_14_17_18_19_20_21_23_25_26_27_28_34_35_39_40_43_44_45_49_50_51_59_61_89_91_94_95_96,1483_1511_1515_1518_1519_1522_1527_1529_1532_1554_1559_1570_1571_1573_1592_1612_1613_1622_1628_1643_1656_1659_1690_1698_1701_1707_1723_1727_1740,_-1_-1_-1_-1_-1_-1_4.0154_1.9109_-1_-1_-1_4.8548_-1_2.5043_4.7288_1.5818_1.3141_2.5673_-1_1.6584_-1_-1_1.2923_2.4549_-1_3.1648_-1_2.8396_-1,0.3372093023255814,0.1124031007751938,0,0
49,1,8,100.0,67.0,1736.0,1815.0,0.0761,15,2.3427,2.7777625,0.8,0.8666666666666667,0.9333333333333333,1.0,1.0,100_99_98_88_85_84_83_82_81_76_74_73_70_69_67,1736_1739_1740_1750_1752_1753_1754_1757_1769_1782_1789_1792_1802_1808_1815,_3.7258_3.676_-1_-1_1.7793_1.4924_-1_-1_5.0956_1.7676_2.4505_-1_2.2349_-1_-1,0.4411764705882353,0.1875,0,0
50,1,8,410.0,390.0,1871.0,1944.0,0.0482,14,1.8944,2.01654,0.9285714285714286,0.9285714285714286,0.9285714285714286,1.0,1.0,410_409_408_406_404_403_400_399_397_396_394_393_391_390,1871_1872_1874_1886_1889_1903_1905_1907_1909_1912_1914_1917_1939_1944,_1.4387_-1_-1_-1_-1_1.5983_2.0913_-1_-1_-1_1.8944_3.06_-1_-1,0.6666666666666666,0.1891891891891892,0,0
51,1,8,203.0,175.0,791.0,879.0,0.0683,9,2.4886,2.3832999999999998,1.0,1.0,1.0,1.0,1.0,203_202_201_191_190_189_188_186_175,791_794_795_821_822_829_830_856_879,_-1_2.4886_1.5369_-1_-1_-1_2.3675_2.8399_2.6836,0.3103448275862069,0.10112359550561797,0,0
52,1,8,122.0,137.0,1179.0,1303.0,0.0597,9,2.249,2.2648200000000003,0.7777777777777778,1.0,1.0,1.0,1.0,122_127_128_130_132_134_135_136_137,1179_1186_1206_1231_1238_1270_1273_1281_1303,_2.249_3.8292_-1_1.7171_-1_1.2533_-1_-1_2.2755,0.5625,0.072,0,0
53,1,8,147.0,163.0,1365.0,1437.0,0.0645,7,1.6514,1.9941,0.8571428571428571,1.0,1.0,1.0,1.0,147_148_150_155_157_161_163,1365_1371_1391_1420_1433_1434_1437,_1.5485_1.5322_-1_-1_1.6514_2.2656_2.9728,0.4117647058823529,0.0958904109589041,0,0
54,1,8,22.0,54.0,1525.0,1636.0,0.5007,9,1.5409,1.8664200000000002,0.6666666666666666,0.7777777777777778,0.7777777777777778,1.0,1.0,22_24_27_35_36_43_45_52_54,1525_1528_1548_1571_1572_1612_1630_1631_1636,_-1_-1_1.3536_-1_1.464_1.5409_3.1822_-1_1.7914,0.2727272727272727,0.08035714285714286,0,0
55,1,8,385.0,402.0,1861.0,1902.0,0.2527,6,2.5083,2.54144,0.8333333333333334,1.0,1.0,1.0,1.0,385_386_387_389_401_402,1861_1863_1865_1869_1899_1902,_2.4761_2.1304_2.5083_2.6057_-1_2.9867,0.3333333333333333,0.14285714285714285,0,0
56,1,8,97.0,58.0,1727.0,1812.0,0.646,7,1.8085,1.8687666666666667,0.7142857142857143,1.0,1.0,1.0,1.0,97_87_82_76_72_68_58,1727_1750_1771_1783_1790_1804_1812,_-1_-1_-1_1.8085_-1_1.7048_2.093,0.175,0.08139534883720931,0,0
57,1,8,241.0,210.0,290.0,402.0,0.65,8,1.9928,1.9928,0.125,0.5,0.75,0.875,0.875,241_240_234_233_223_217_215_210,290_291_308_326_356_374_376_402,_-1_-1_-1_1.9928_-1_-1_-1_-1,0.25,0.07079646017699115,0,0
58,1,8,466.0,460.0,2074.0,2092.0,0.1675,5,2.6817,2.641866666666667,0.6,0.8,1.0,1.0,1.0,466_464_462_461_460,2074_2082_2083_2088_2092,_2.6817_2.4431_2.8008_-1_-1,0.7142857142857143,0.2631578947368421,0,0
59,1,8,176.0,187.0,888.0,928.0,0.2645,5,1.8192,1.8806999999999998,1.0,1.0,1.0,1.0,1.0,176_177_179_185_187,888_890_915_920_928,_2.2414_1.8192_1.5815_-1_-1,0.4166666666666667,0.12195121951219512,0,0
60,1,8,288.0,257.0,176.0,240.0,0.9,5,3.3266999999999998,3.3266999999999998,0.6,1.0,1.0,1.0,1.0,288_279_275_269_257,176_201_204_220_240,_3.9673_-1_-1_2.6861_-1,0.15625,0.07692307692307693,0,0
61,10,1,773.0,755.0,253.0,391.0,0.0147,13,1.7869,1.9034142857142857,0.5384615384615384,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,773_766_765_764_763_762_761_760_759_758_757_756_755,253_260_262_266_271_272_273_310_328_331_365_378_391,_-1_1.7869_1.7274_2.2856_1.5947_2.0968_-1_-1_-1_2.073_1.7595_-1_-1,0.6842105263157895,0.09352517985611511,0,0
62,10,1,620.0,640.0,2605.0,2681.0,0.0663,8,2.78,2.6925999999999997,0.75,1.0,1.0,1.0,1.0,620_621_622_635_636_637_638_640,2605_2606_2610_2642_2658_2661_2673_2681,_2.186_3.4132_-1_-1_-1_2.177_2.78_2.9068,0.38095238095238093,0.1038961038961039,0,0
63,10,1,793.0,779.0,85.0,155.0,0.1019,6,4.5338,4.0417,0.5,0.8333333333333334,1.0,1.0,1.0,793_785_784_783_781_779,85_115_123_125_144_155,_5.3767_4.5338_2.2146_-1_-1_-1,0.4,0.08450704225352113,0,0
64,10,1,652.0,615.0,2557.0,2640.0,0.4457,7,2.1034,1.8932000000000002,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.8571428571428571,652_639_621_620_618_617_615,2557_2591_2605_2606_2628_2631_2640,_-1_-1_2.1034_-1_2.1499_1.4263_-1,0.18421052631578946,0.08333333333333333,0,0
65,10,1,797.0,788.0,14.0,58.0,0.1093,5,2.0556,2.0556,0.6,1.0,1.0,1.0,1.0,797_796_795_794_788,14_24_26_41_58,_-1_-1_-1_2.6022_1.509,0.5,0.1111111111111111,0,0
66,10,11,429.0,387.0,77.0,156.0,0.068,10,2.2598000000000003,2.05415,0.6,1.0,1.0,1.0,1.0,429_406_404_403_400_397_392_390_389_387,77_103_110_117_141_145_148_149_154_156,_1.0317_-1_2.5124_-1_-1_2.0072_-1_2.6653_-1_-1,0.23255813953488372,0.125,0,0
67,10,11,386.0,377.0,710.0,747.0,0.0261,6,2.064,2.0975,1.0,1.0,1.0,1.0,1.0,386_385_383_381_379_377,710_725_742_744_746_747,_-1_-1_1.9241_-1_2.3044_2.064,0.6,0.15789473684210525,0,0
68,10,11,313.0,301.0,1178.0,1241.0,0.0709,6,1.3846,1.3846,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,313_312_310_309_307_301,1178_1207_1208_1220_1231_1241,_-1_1.618_-1_1.1512_-1_-1,0.46153846153846156,0.09375,0,0
69,10,11,295.0,285.0,1289.0,1351.0,0.0763,5,2.8177000000000003,2.8177000000000003,1.0,1.0,1.0,1.0,1.0,295_292_291_286_285,1289_1295_1319_1343_1351,_-1_-1_2.0404_-1_3.595,0.45454545454545453,0.07936507936507936,0,0
70,10,11,316.0,361.0,1573.0,1630.0,0.137,5,2.2926,2.0741,1.0,1.0,1.0,1.0,1.0,316_321_323_324_361,1573_1585_1617_1621_1630,_2.44_1.4644_2.3771_1.7964_2.2926,0.10869565217391304,0.08620689655172414,0,0
71,10,12,653.0,660.0,2066.0,2109.0,0.0255,5,1.8162,1.8162,0.8,1.0,1.0,1.0,1.0,653_656_657_659_660,2066_2092_2094_2103_2109,_-1_-1_-1_-1_1.8162,0.625,0.11363636363636363,0,0
72,10,2,434.0,503.0,2910.0,2988.0,0.063,14,2.5107,2.5107,0.7857142857142857,0.9285714285714286,1.0,1.0,1.0,434_447_451_454_455_460_461_463_466_468_469_470_471_503,2910_2916_2926_2927_2932_2946_2951_2954_2969_2971_2976_2979_2980_2988,_-1_-1_2.0663_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_2.9551,0.2,0.17721518987341772,0,0
73,10,2,712.0,697.0,2706.0,2813.0,0.0084,13,2.3475,2.45275,1.0,1.0,1.0,1.0,1.0,712_710_709_707_706_705_704_703_702_701_700_698_697,2706_2716_2720_2737_2741_2761_2768_2780_2791_2792_2805_2808_2813,_2.0173_-1_-1_-1_3.3271_1.7309_2.6777_-1_1.6662_3.2973_-1_-1_-1,0.8125,0.12037037037037036,0,0
74,10,2,680.0,712.0,2603.0,2705.0,0.0926,12,2.3261000000000003,2.3396166666666667,0.8333333333333334,1.0,1.0,1.0,1.0,680_683_685_686_687_689_690_692_693_694_695_712,2603_2608_2612_2620_2627_2629_2654_2662_2663_2664_2672_2705,_2.5529_2.6619_-1_-1_3.1807_1.86_2.0993_1.6829_-1_-1_-1_-1,0.36363636363636365,0.11650485436893204,0,0
