id,chr1,chr2,start1,end1,start2,end2,pvalue,length,ks_median,ks_average,homo1,homo2,homo3,homo4,homo5,block1,block2,ks,density1,density2,class1,class2
293,3,13,59,43,1381,1412,0.1053,6,2.43845,2.527525,0.5,0.666666667,0.666666667,0.666666667,1,59_56_55_54_53_43,1381_1385_1386_1387_1409_1412,_1.8757_3.3575_2.8662_-1_-1_2.0107,0.352941176,0.1875,1,1
330,3,4,2989,2999,925,959,0.0614,6,1.8491,2.1734,0.5,1,1,1,1,2989_2992_2993_2994_2995_2999,925_931_943_945_958_959,_1.9851_3.9304_1.7131_1.065_-1_-1,0.545454545,0.171428571,1,1
561,7,10,1681,1671,63,80,0.0545,6,2.6028,2.322366667,0.5,0.5,0.833333333,0.833333333,1,1681_1680_1674_1673_1672_1671,63_65_69_72_78_80,_-1_2.6028_2.8183_-1_-1_1.546,0.545454545,0.333333333,1,1
600,7,2,296,324,985,1071,0.0569,11,2.1092,1.966457143,0.545454545,0.909090909,0.909090909,1,1,296_307_309_310_311_313_320_321_322_323_324,985_1001_1004_1008_1015_1051_1056_1060_1062_1068_1071,_2.1092_2.1852_1.5276_-1_-1_2.312_-1_3.2481_-1_0.8496_1.5335,0.379310345,0.126436782,1,1
317,3,4,3099,3004,484,705,0.1136,30,1.5445,1.81993125,0.566666667,0.766666667,0.866666667,0.966666667,1,3099_3098_3096_3095_3094_3093_3092_3090_3089_3087_3076_3075_3074_3073_3072_3066_3063_3059_3057_3052_3051_3049_3024_3022_3021_3020_3019_3011_3008_3004,484_485_487_490_492_518_519_524_525_527_528_531_534_545_548_567_572_574_576_579_582_591_614_615_620_627_648_672_682_705,_-1_1.2706_1.3045_1.4307_3.6643_1.3613_1.5513_1.3198_-1_1.5076_2.9701_-1_1.6123_1.4555_-1_1.7145_-1_-1_-1_-1_2.1056_-1_-1_-1_-1_-1_2.0409_1.5377_-1_2.2722,0.3125,0.135135135,1,1
78,1,2,4301,4313,2578,2599,0.0415,7,1.93305,2.00115,0.571428571,0.714285714,0.714285714,0.857142857,1,4301_4304_4305_4308_4309_4310_4313,2578_2589_2590_2593_2597_2598_2599,_3.0389_-1_1.9368_1.3178_1.9293_2.1253_1.6588,0.538461538,0.318181818,1,1
310,3,3,1189,1200,718,762,0.0362,7,2.08585,2.24405,0.571428571,0.714285714,1,1,1,1189_1191_1192_1193_1194_1199_1200,718_719_720_721_722_760_762,_1.8568_2.4445_3.6451_1.4383_1.7647_2.3149_-1,0.583333333,0.155555556,1,1
601,7,2,62,50,850,868,0.023,7,1.6089,1.522571429,0.571428571,0.857142857,0.857142857,0.857142857,1,62_59_58_56_52_51_50,850_857_859_860_861_864_868,_1.095_1.1772_1.6089_1.528_1.8161_1.6293_1.8035,0.538461538,0.368421053,1,1
472,5,12,651,680,40,85,0.041,12,1.8232,2.05871,0.583333333,0.833333333,1,1,1,651_658_664_665_666_667_668_669_671_675_676_680,40_47_51_53_54_57_58_61_63_75_76_85,_1.7788_1.2508_1.9326_3.1626_1.54_2.0268_1.6921_-1_-1_1.4887_1.8676_3.8471,0.4,0.260869565,1,1
18,1,11,3524,3559,109,126,0.0222,10,2.2313,2.5427,0.6,0.9,0.9,1,1,3524_3546_3547_3548_3549_3552_3553_3555_3556_3559,109_110_111_112_113_115_117_119_121_126,_-1_-1_2.1565_-1_-1_-1_3.2403_-1_-1_2.2313,0.277777778,0.555555556,1,1
154,2,1,3117,3103,1224,1258,0.1039,5,2.2524,2.364575,0.6,0.8,0.8,1,1,3117_3111_3110_3106_3103,1224_1240_1241_1246_1258,_-1_3.1957_1.8323_1.7578_2.6725,0.333333333,0.142857143,1,1
313,3,3,1328,1333,1406,1427,0.1664,5,2.21755,2.43945,0.6,1,1,1,1,1328_1329_1330_1331_1333,1406_1416_1420_1422_1427,_3.8573_2.5576_1.4654_1.8775_-1,0.833333333,0.227272727,1,1
337,3,4,3221,3217,2426,2437,0.1429,5,1.56205,1.6178,0.6,0.8,1,1,1,3221_3220_3219_3218_3217,2426_2427_2429_2436_2437,_1.3983_1.3768_1.7258_1.9703_-1,1,0.416666667,1,1
368,4,1,2367,2372,1551,1555,0.0034,5,1.9511,1.91298,0.6,0.6,0.8,0.8,1,2367_2369_2370_2371_2372,1551_1552_1553_1554_1555,_1.3859_1.5271_2.39_1.9511_2.3108,0.833333333,1,1,1
376,4,12,2139,2125,244,258,0.0548,5,2.39895,2.7047,0.6,0.8,1,1,1,2139_2137_2135_2134_2125,244_246_249_251_258,_2.4849_2.313_2.2217_3.7992_-1,0.333333333,0.333333333,1,1
423,4,6,975,966,1663,1694,0.078,5,2.33375,2.33375,0.6,1,1,1,1,975_971_970_969_966,1663_1665_1666_1667_1694,_-1_-1_-1_2.2299_2.4376,0.5,0.15625,1,1
545,6,9,1162,1132,798,812,0.0954,5,3.5229,2.833933333,0.6,0.8,1,1,1,1162_1151_1150_1148_1132,798_799_810_811_812,_3.6178_-1_3.5229_-1_1.3611,0.161290323,0.333333333,1,1
251,2,9,1021,1000,2682,2701,0.0259,8,1.9856,1.91394,0.625,0.875,0.875,1,1,1021_1020_1019_1016_1015_1014_1002_1000,2682_2683_2687_2688_2689_2698_2700_2701,_1.9739_-1_1.9856_2.0654_-1_2.0942_-1_1.4506,0.363636364,0.4,1,1
327,3,4,2883,2860,2609,2622,0.1675,8,1.94025,1.9596,0.625,0.75,0.875,0.875,1,2883_2882_2879_2878_2877_2876_2875_2860,2609_2610_2611_2612_2613_2614_2620_2622,_1.9619_1.9186_-1_-1_2.2971_-1_1.6608_-1,0.333333333,0.571428571,1,1
392,4,6,1099,1052,1761,1808,0.0905,11,2.2293,2.402166667,0.636363636,0.727272727,1,1,1,1099_1079_1075_1064_1060_1058_1056_1055_1054_1053_1052,1761_1772_1773_1789_1791_1792_1795_1801_1802_1803_1808,_-1_-1_3.3192_3.4135_1.5446_-1_-1_1.8687_-1_1.6771_2.5899,0.229166667,0.229166667,1,1
578,7,13,1250,1152,1420,1507,0.0711,25,2.3079,2.267652941,0.64,0.8,0.84,0.92,1,1250_1229_1222_1221_1220_1218_1211_1204_1202_1200_1198_1193_1192_1189_1188_1187_1185_1182_1181_1179_1178_1177_1175_1173_1152,1420_1421_1424_1427_1429_1430_1431_1432_1433_1435_1438_1449_1455_1457_1469_1472_1473_1484_1485_1495_1496_1499_1500_1503_1507,_-1_2.3919_-1_2.5704_1.4704_1.6342_2.4909_-1_-1_3.3039_1.7832_-1_2.9679_2.7069_1.9789_3.1616_-1_-1_2.3079_-1_1.6908_3.7528_1.2962_1.1834_1.8588,0.252525253,0.284090909,1,1
598,7,2,203,238,168,274,0.075,14,1.68485,1.788025,0.642857143,0.928571429,1,1,1,203_206_207_209_210_223_225_228_230_232_233_234_237_238,168_169_200_201_225_226_227_230_237_238_239_240_243_274,_1.9154_2.6721_1.4312_2.041_1.6037_2.2246_1.766_1.4502_1.4539_-1_1.902_1.3967_1.5995_-1,0.388888889,0.130841121,1,1
249,2,9,971,995,2358,2391,0.0316,9,2.2422,2.43512,0.666666667,0.888888889,0.888888889,0.888888889,1,971_981_986_987_990_991_992_993_995,2358_2372_2382_2383_2387_2388_2389_2390_2391,_3.7447_2.0943_-1_-1_1.5391_2.5553_-1_-1_2.2422,0.36,0.264705882,1,1
250,2,9,2878,2913,1488,1514,0.0182,9,1.81825,1.8115,0.666666667,0.888888889,0.888888889,1,1,2878_2888_2889_2904_2905_2906_2907_2909_2913,1488_1489_1492_1494_1496_1510_1511_1512_1514,_1.5767_1.2645_1.8754_-1_1.7611_2.2863_-1_2.105_-1,0.25,0.333333333,1,1
417,4,6,1435,1425,2240,2251,0.1772,6,1.96005,2.193325,0.666666667,0.833333333,0.833333333,0.833333333,1,1435_1433_1431_1429_1428_1425,2240_2243_2244_2246_2248_2251,_1.7511_-1_2.169_1.4316_-1_3.4216,0.545454545,0.5,1,1
447,5,1,419,402,1328,1343,0.1142,6,1.8479,1.813266667,0.666666667,1,1,1,1,419_417_413_412_411_402,1328_1332_1338_1339_1341_1343,_1.4637_1.8479_-1_-1_2.1282_-1,0.333333333,0.375,1,1
474,5,13,685,709,423,469,0.067,9,1.5191,1.8646,0.666666667,0.666666667,0.777777778,0.888888889,1,685_687_688_691_693_694_704_707_709,423_424_435_436_439_441_451_453_469,_-1_-1_1.3536_1.6846_3.4013_-1_-1_-1_1.0189,0.36,0.191489362,1,1
603,7,2,221,212,211,218,0.0842,6,1.795,1.858333333,0.666666667,0.833333333,1,1,1,221_219_217_216_214_212,211_213_215_216_217_218,_2.2199_1.5601_-1_-1_1.795_-1,0.6,0.75,1,1
529,6,9,2111,2146,484,507,0.0126,13,1.8253,1.9792,0.692307692,0.923076923,0.923076923,0.923076923,1,2111_2112_2113_2115_2116_2118_2119_2120_2133_2140_2143_2144_2146,484_486_488_489_490_496_498_499_500_502_504_505_507,_2.9239_-1_1.3961_1.3393_2.4715_1.8253_1.6448_-1_-1_2.1589_1.7568_-1_2.2962,0.361111111,0.541666667,1,1
91,1,3,233,258,2518,2560,0.0384,10,2.3337,2.41794,0.7,0.9,1,1,1,233_247_248_249_250_251_253_254_257_258,2518_2520_2547_2550_2552_2553_2557_2558_2559_2560,_-1_-1_-1_3.3631_1.8459_3.2952_1.2518_2.3337_-1_-1,0.384615385,0.23255814,1,1
304,3,3,42,1,289,381,0.0217,20,2.4923,2.264713333,0.7,0.9,0.95,1,1,42_34_33_30_26_25_24_22_21_18_17_16_15_14_12_10_8_6_5_1,289_299_300_327_329_330_332_336_338_345_347_348_349_355_370_372_374_375_379_381,_2.714_-1_-1_1.6907_1.6165_3.346_2.7457_2.5454_2.6351_-1_2.4923_2.519_-1_1.3105_-1_2.0433_1.9207_1.5419_1.8341_3.0155,0.476190476,0.215053763,1,1
346,3,5,729,744,194,208,0.0892,10,1.5459,1.755771429,0.7,1,1,1,1,729_731_732_733_735_736_737_739_741_744,194_195_199_201_202_203_204_205_206_208,_2.1024_-1_1.9263_-1_1.3962_-1_2.3627_1.4225_1.5344_1.5459,0.625,0.666666667,1,1
453,5,10,359,379,1411,1488,0.081,10,2.1502,2.402716667,0.7,0.8,1,1,1,359_360_363_364_369_371_372_373_374_379,1411_1414_1434_1440_1442_1443_1444_1447_1487_1488,_2.1629_3.0093_-1_3.3727_-1_1.918_-1_2.1375_1.8159_-1,0.476190476,0.128205128,1,1
534,6,9,1030,1043,26,37,0.0275,10,2.14835,2.3265,0.7,1,1,1,1,1030_1031_1035_1037_1038_1039_1040_1041_1042_1043,26_27_29_31_32_33_34_35_36_37,_-1_2.0984_2.256_3.5355_-1_-1_1.9484_-1_2.1983_1.9224,0.714285714,0.833333333,1,1
175,2,2,2380,2406,792,812,0.1563,7,1.8259,2.362642857,0.714285714,1,1,1,1,2380_2397_2399_2400_2401_2402_2406,792_793_794_797_799_802_812,_4.0752_1.7057_1.5688_1.6589_2.6243_1.8259_3.0797,0.259259259,0.333333333,1,1
247,2,9,951,927,1727,1800,0.0336,14,2.5517,2.327227273,0.714285714,0.928571429,0.928571429,1,1,951_947_945_944_942_941_940_938_936_934_932_931_929_927,1727_1736_1742_1751_1752_1753_1756_1758_1765_1773_1777_1780_1793_1800,_-1_1.2235_1.4134_3.2219_1.7693_2.5517_2.729_2.6722_3.619_1.371_1.7446_-1_-1_3.2839,0.56,0.189189189,1,1
252,2,9,3591,3607,902,917,0.0113,7,1.5526,1.949066667,0.714285714,0.857142857,0.857142857,1,1,3591_3593_3594_3595_3601_3606_3607,902_906_907_913_915_916_917,_-1_-1_-1_1.5231_-1_1.5526_2.7715,0.411764706,0.4375,1,1
348,3,7,1103,1090,740,803,0.0777,7,1.652,1.64535,0.714285714,0.857142857,1,1,1,1103_1102_1099_1098_1095_1091_1090,740_742_750_752_784_786_803,_1.4754_2.2834_1.0338_1.8906_-1_1.3603_1.8286,0.5,0.109375,1,1
541,6,9,1657,1676,1251,1279,0.0349,7,1.8459,1.98302,0.714285714,1,1,1,1,1657_1659_1661_1663_1665_1667_1676,1251_1256_1257_1263_1265_1268_1279,_-1_-1_1.8459_3.1276_1.5451_1.401_1.9955,0.35,0.24137931,1,1
543,6,9,2043,2061,2140,2207,0.1036,7,2.2641,2.3991,0.714285714,0.857142857,1,1,1,2043_2044_2049_2050_2052_2056_2061,2140_2141_2174_2176_2181_2202_2207,_-1_3.0702_2.9768_2.2641_1.7802_1.9042_-1,0.368421053,0.102941176,1,1
560,7,10,773,765,414,430,0.0099,7,2.19695,2.228833333,0.714285714,0.857142857,1,1,1,773_772_771_770_769_766_765,414_415_417_419_420_429_430,_2.8289_1.8475_2.5464_2.7979_1.7082_1.6441_-1,0.777777778,0.411764706,1,1
5,1,1,3232,3157,47,129,0.1449,11,1.73885,1.86995,0.727272727,1,1,1,1,3232_3227_3212_3188_3172_3171_3165_3162_3161_3159_3157,47_60_90_100_109_110_114_121_123_125_129,_-1_-1_2.6138_-1_2.0638_-1_1.4139_1.3883_-1_-1_-1,0.144736842,0.13253012,1,1
248,2,9,1402,1356,2536,2644,0.1397,11,1.9512,1.93622,0.727272727,0.909090909,1,1,1,1402_1393_1392_1389_1380_1378_1369_1368_1365_1357_1356,2536_2558_2579_2583_2616_2619_2625_2626_2627_2640_2644,_-1_1.7848_1.9512_1.2638_-1_-1_-1_2.2477_-1_-1_2.4336,0.234042553,0.100917431,1,1
532,6,9,1671,1721,1601,1658,0.0826,11,1.9902,2.01535,0.727272727,0.909090909,0.909090909,1,1,1671_1688_1706_1711_1712_1714_1715_1718_1719_1720_1721,1601_1602_1614_1616_1619_1626_1628_1635_1645_1651_1658,_2.1068_2.1792_1.8736_1.4418_2.6921_1.4312_-1_-1_2.8072_1.5909_-1,0.215686275,0.189655172,1,1
70,1,2,4559,4461,2241,2304,0.074,15,1.9512,2.269275,0.733333333,1,1,1,1,4559_4557_4554_4553_4552_4551_4550_4547_4546_4545_4544_4543_4520_4484_4461,2241_2244_2254_2255_2257_2262_2263_2271_2272_2274_2275_2276_2281_2292_2304,_-1_1.47_-1_2.6197_-1_1.9451_-1_1.3101_1.4492_-1_-1_3.8765_1.9573_-1_3.5263,0.151515152,0.234375,1,1
40,1,12,1994,2034,2066,2116,0.0187,19,1.9323,1.969569231,0.736842105,0.947368421,1,1,1,1994_1995_1996_1998_2000_2001_2002_2006_2007_2008_2010_2011_2013_2025_2026_2027_2028_2030_2034,2066_2067_2069_2073_2079_2082_2086_2087_2088_2092_2093_2094_2105_2106_2107_2108_2110_2113_2116,_2.1914_-1_3.3767_1.9323_-1_2.4539_1.3056_-1_1.5591_2.1846_1.4549_2.1929_-1_2.042_1.7418_-1_1.6033_1.5659_-1,0.463414634,0.37254902,1,1
318,3,4,2443,2526,1672,1782,0.0805,19,1.9346,2.299225,0.736842105,0.842105263,0.842105263,0.947368421,1,2443_2463_2464_2465_2466_2468_2475_2476_2478_2486_2487_2488_2491_2496_2497_2520_2522_2525_2526,1672_1678_1680_1681_1683_1685_1690_1692_1696_1700_1701_1703_1709_1729_1735_1737_1738_1778_1782,_3.7778_1.9221_2.7683_-1_3.0581_-1_2.0237_1.8146_1.8734_1.5895_1.1803_1.8626_1.7952_1.4265_1.9471_4.5641_-1_2.6079_2.5764,0.226190476,0.171171171,1,1
400,4,6,399,379,754,773,0.0203,8,3.7944,3.499275,0.75,0.875,1,1,1,399_390_387_386_384_383_381_379,754_757_760_761_765_767_770_773,_-1_4.4262_-1_1.9821_-1_-1_3.2226_4.3662,0.380952381,0.4,1,1
434,4,7,2176,2104,429,530,0.1163,16,1.8433,1.972522222,0.75,0.9375,1,1,1,2176_2175_2174_2172_2161_2159_2158_2156_2155_2153_2152_2151_2149_2148_2114_2104,429_430_449_462_463_470_477_478_490_491_492_495_501_502_504_530,_2.8825_2.2999_1.4876_1.6436_2.8124_-1_-1_2.1752_1.3017_-1_1.8433_1.3065_-1_-1_-1_-1,0.219178082,0.156862745,1,1
451,5,10,315,341,523,576,0.0147,12,1.96445,2.11575,0.75,1,1,1,1,315_316_317_318_331_332_333_334_335_338_340_341,523_524_537_540_541_552_566_567_568_570_575_576,_-1_3.0023_1.7656_-1_1.9151_1.5157_1.6062_-1_2.9512_-1_2.1561_2.0138,0.444444444,0.222222222,1,1
454,5,10,273,262,578,605,0.0555,8,2.19135,2.033666667,0.75,0.875,1,1,1,273_272_269_268_266_264_263_262,578_580_588_589_595_602_603_605,_-1_2.2696_1.4347_2.2953_1.6932_2.3961_2.1131_-1,0.666666667,0.285714286,1,1
476,5,2,490,608,2601,2711,0.076,28,1.92675,2.366295455,0.75,0.857142857,0.857142857,0.857142857,1,490_492_493_494_503_505_506_507_509_511_512_514_516_517_518_522_523_525_526_527_531_532_533_571_572_589_607_608,2601_2606_2607_2608_2609_2611_2612_2613_2620_2624_2625_2626_2628_2629_2640_2644_2647_2649_2651_2652_2673_2675_2677_2701_2702_2704_2710_2711,_1.7842_1.4057_3.5566_1.4885_1.8114_2.5222_1.8203_-1_-1_1.4983_2.3415_1.3745_1.3975_1.9694_4.5008_2.8723_2.8789_2.7274_-1_1.9981_-1_-1_5.0032_4.1345_1.8841_-1_1.8398_1.2493,0.235294118,0.252252252,1,1
485,5,4,1280,1237,1551,1622,0.0581,12,2.0031,1.9778625,0.75,0.833333333,0.916666667,1,1,1280_1270_1267_1266_1265_1263_1260_1259_1255_1246_1241_1237,1551_1560_1564_1568_1574_1583_1590_1597_1598_1612_1615_1622,_1.9894_-1_2.101_-1_1.7753_-1_2.0168_2.0346_1.4335_1.758_2.7143_-1,0.272727273,0.166666667,1,1
513,6,7,497,454,1566,1614,0.0339,12,2.0047,2.575966667,0.75,0.833333333,0.916666667,0.916666667,1,497_496_492_485_479_476_471_466_465_464_461_454,1566_1583_1589_1591_1594_1598_1599_1600_1605_1606_1612_1614,_1.649_1.941_1.8679_-1_1.8741_3.2948_-1_2.544_2.737_5.2712_2.0047_-1,0.272727273,0.244897959,1,1
530,6,9,1808,1951,574,657,0.1291,16,1.9878,2.236276923,0.75,1,1,1,1,1808_1815_1855_1856_1858_1862_1864_1872_1873_1875_1876_1889_1891_1894_1922_1951,574_606_612_613_617_625_632_635_636_638_639_641_644_645_652_657,_-1_3.3181_1.6515_2.9723_2.5798_-1_-1_2.7462_1.6367_1.9878_1.704_2.4621_1.9505_1.7669_2.3627_1.933,0.111111111,0.19047619,1,1
558,7,10,141,159,365,390,0.0966,8,2.2861,2.055042857,0.75,1,1,1,1,141_142_144_149_152_153_156_159,365_366_367_375_382_383_384_390,_2.5363_2.5008_2.2861_-1_1.5086_1.6113_2.4595_1.4827,0.421052632,0.307692308,1,1
387,4,6,611,532,683,824,0.1142,17,2.0754,2.399221429,0.764705882,0.941176471,1,1,1,611_581_579_578_577_573_564_563_562_561_556_550_542_540_539_535_532,683_693_694_700_706_710_719_720_722_725_755_762_794_799_805_808_824,_-1_5.0457_1.9814_2.6793_2.0938_-1_3.2248_2.057_-1_1.8633_1.1532_2.4809_1.8907_3.3173_1.7207_1.3217_2.7593,0.2125,0.11971831,1,1
301,3,3,1282,1223,1585,1751,0.035,26,1.7359,2.046180952,0.769230769,0.846153846,0.961538462,1,1,1282_1278_1276_1273_1270_1267_1266_1265_1264_1261_1260_1259_1257_1256_1255_1253_1251_1249_1247_1236_1235_1234_1233_1232_1230_1223,1585_1587_1589_1591_1602_1612_1617_1618_1619_1640_1656_1657_1662_1663_1672_1674_1679_1680_1694_1704_1705_1706_1714_1718_1728_1751,_1.7774_1.7775_-1_1.3643_2.1246_1.7013_1.5274_3.8166_1.6051_-1_3.9193_1.7929_1.7359_1.5619_1.2481_3.7784_-1_2.3078_1.407_1.5578_3.2356_1.4462_-1_1.5256_-1_1.7591,0.433333333,0.155688623,1,1
435,4,7,2189,2213,601,669,0.1473,13,2.1807,2.07017,0.769230769,0.923076923,1,1,1,2189_2197_2200_2201_2202_2204_2205_2207_2208_2210_2211_2212_2213,601_602_617_634_637_651_654_661_663_664_665_667_669,_3.1633_-1_1.501_2.1887_1.2153_-1_1.2116_2.6306_2.6151_-1_2.1727_1.6722_2.3312,0.52,0.188405797,1,1
214,2,8,2914,3059,355,543,0.0464,48,1.8662,2.092319355,0.770833333,0.854166667,0.916666667,0.958333333,1,2914_2915_2918_2920_2921_2925_2926_2928_2929_2933_2934_2935_2936_2937_2939_2940_2941_2948_2954_2955_2957_2958_2959_2960_2968_2970_2971_2977_2978_2980_2981_2986_2987_2998_2999_3000_3001_3002_3004_3006_3043_3044_3047_3049_3053_3057_3058_3059,355_358_360_361_362_363_368_369_370_371_374_375_376_380_381_383_386_389_397_398_403_404_405_406_409_411_413_416_419_420_422_435_444_449_453_455_458_459_460_481_482_495_534_537_539_540_542_543,_-1_1.4276_2.7944_-1_1.8662_1.3447_1.4794_1.5674_-1_-1_4.4269_-1_-1_-1_2.5323_-1_2.625_1.1794_3.7977_2.9835_-1_1.8048_2.3339_1.6102_-1_-1_1.8339_1.7953_-1_2.3722_1.9187_-1_-1_1.2815_2.2621_2.1572_3.2759_1.5961_1.4_1.6128_-1_-1_-1_1.5655_1.602_2.355_2.1324_1.9279,0.328767123,0.253968254,1,1
303,3,3,1413,1462,919,1032,0.0447,22,1.9839,2.16656,0.772727273,0.909090909,0.909090909,0.954545455,1,1413_1414_1415_1419_1421_1422_1423_1426_1427_1431_1433_1434_1436_1439_1442_1443_1444_1445_1446_1448_1452_1462,919_920_921_941_946_956_957_961_962_966_973_974_980_989_992_994_996_998_1007_1008_1017_1032,_-1_3.8666_-1_-1_2.0757_2.0033_2.492_1.8124_1.962_1.9411_2.4292_1.5627_1.3026_-1_1.5745_-1_1.9839_3.3696_1.812_-1_2.3108_-1,0.44,0.192982456,1,1
43,1,12,417,404,1377,1396,0.0147,9,2.12385,2.160325,0.777777778,0.888888889,0.888888889,0.888888889,1,417_416_415_413_409_408_406_405_404,1377_1381_1382_1386_1389_1392_1393_1395_1396,_-1_-1_2.1345_3.4056_-1_-1_-1_2.1132_0.988,0.642857143,0.45,1,1
120,1,5,992,1084,296,439,0.0238,45,1.9665,2.019693939,0.777777778,0.866666667,0.911111111,0.955555556,1,992_997_998_1003_1004_1006_1010_1013_1014_1019_1020_1022_1033_1034_1036_1041_1043_1044_1045_1046_1047_1048_1049_1050_1052_1053_1057_1060_1064_1065_1066_1067_1070_1071_1072_1073_1074_1076_1077_1078_1079_1080_1082_1083_1084,296_310_314_316_317_318_321_322_323_328_338_339_343_346_350_356_357_358_359_360_361_362_363_365_366_377_382_386_397_409_410_411_416_417_418_419_423_425_427_429_432_433_434_435_439,_1.436_1.561_1.7337_1.7683_3.6506_-1_1.5255_1.074_2.3243_-1_1.9665_-1_2.8268_-1_2.143_-1_3.3739_-1_1.8039_-1_1.4291_1.3443_-1_1.4803_2.6819_1.4388_1.9815_1.8425_1.2014_-1_2.5721_1.6501_2.3511_1.973_2.1614_2.5117_1.5999_1.86_-1_2.5287_2.4231_2.3138_-1_-1_2.1177,0.483870968,0.3125,1,1
395,4,6,871,895,220,232,0.0046,9,1.8383,1.99145,0.777777778,0.888888889,0.888888889,0.888888889,1,871_873_874_878_879_881_889_892_895,220_222_223_224_225_226_228_230_232,_2.5713_2.997_1.3264_2.0272_-1_1.6989_1.6342_1.9132_1.7634,0.36,0.692307692,1,1
438,4,7,112,98,59,76,0.1229,9,1.91125,2.0996,0.777777778,0.777777778,1,1,1,112_111_108_107_105_101_100_99_98,59_60_63_64_65_71_74_75_76,_2.5188_-1_2.4316_1.2355_2.0917_3.4986_1.7001_1.7308_1.5897,0.6,0.5,1,1
478,5,2,546,535,2661,2677,0.0906,9,2.0555,2.02642,0.777777778,0.777777778,0.777777778,0.888888889,1,546_545_544_543_542_541_537_536_535,2661_2662_2663_2664_2668_2672_2673_2675_2677,_1.6009_2.0555_1.5176_2.3607_-1_-1_-1_-1_2.5974,0.75,0.529411765,1,1
569,7,12,1623,1604,1206,1243,0.0829,9,1.8336,2.139757143,0.777777778,0.888888889,1,1,1,1623_1620_1614_1611_1610_1609_1608_1607_1604,1206_1214_1221_1229_1230_1235_1239_1240_1243,_1.8336_3.5617_1.7401_-1_2.3862_1.5384_2.3281_-1_1.5902,0.45,0.236842105,1,1
106,1,4,4367,4320,233,270,0.0407,14,1.6717,1.903514286,0.785714286,0.785714286,1,1,1,4367_4366_4351_4349_4347_4346_4343_4341_4340_4336_4335_4327_4326_4320,233_234_242_243_245_246_250_251_253_255_258_259_260_270,_-1_-1_2.3473_1.6717_-1_2.8267_-1_-1_1.384_1.4675_2.4354_-1_-1_1.192,0.291666667,0.368421053,1,1
471,5,12,458,442,119,200,0.0162,14,2.081,2.161481818,0.785714286,1,1,1,1,458_457_456_455_454_453_452_451_450_448_447_446_445_442,119_122_125_127_134_136_137_140_141_142_144_162_166_200,_-1_2.4466_2.2903_3.69_-1_2.081_1.5931_2.8689_1.489_1.747_1.4103_2.4624_1.6977_-1,0.823529412,0.170731707,1,1
