atr42s1g00081,.,.,,.
atr42s1g00082,.,.,,cm170s1g03101
atr42s1g00083,.,.,,.
atr42s1g00084,.,.,,.
atr42s1g00085,.,.,,cm170s1g03100
atr42s1g00086,.,.,,cm170s1g03095
atr42s1g00087,.,.,,cm170s1g03094
atr42s1g00088,cm170s2g00592,cm170s3g01294,,cm170s1g03092
atr42s1g00089,.,.,,cm170s1g03091
atr42s1g00090,.,.,,.
atr42s1g00091,.,.,,.
atr42s1g00092,.,.,,.
atr42s1g00093,.,.,,.
atr42s1g00094,.,.,,.
atr42s1g00095,.,.,,.
atr42s1g00096,.,.,,.
atr42s1g00097,.,.,,.
atr42s1g00098,.,.,,.
atr42s1g00099,.,cm170s3g01326,,.
atr42s1g00100,.,cm170s3g01325,,cm170s1g03053
atr42s1g00101,.,.,,.
atr42s1g00102,cm170s2g00621,.,,cm170s1g03055
atr42s1g00103,,.,,.
atr42s1g00104,,.,,.
atr42s1g00105,,.,,.
atr42s1g00106,,.,,.
atr42s1g00107,,.,,.
atr42s1g00108,,.,,.
atr42s1g00109,,.,,cm170s1g03056
atr42s1g00110,,.,,.
atr42s1g00111,,.,,.
atr42s1g00112,,.,,.
atr42s1g00113,,.,,.
atr42s1g00114,,.,,cm170s1g03057
atr42s1g00115,,.,,.
atr42s1g00116,,.,,.
atr42s1g00117,,.,,.
atr42s1g00118,,.,,.
atr42s1g00119,,.,,.
atr42s1g00120,,.,,.
atr42s1g00121,,cm170s3g01322,,.
atr42s1g00122,,.,,.
atr42s1g00123,,cm170s3g01321,,cm170s1g03060
atr42s1g00124,,.,,.
atr42s1g00125,,.,,.
atr42s1g00126,,.,,.
atr42s1g00127,,.,,.
atr42s1g00128,,.,,.
atr42s1g00129,,.,,cm170s1g03062
atr42s1g00130,,.,,.
atr42s1g00131,,.,,.
atr42s1g00132,,.,,.
atr42s1g00133,,.,,.
atr42s1g00134,,.,,.
atr42s1g00135,,.,,.
atr42s1g00136,,.,,.
atr42s1g00137,,cm170s3g01317,,cm170s1g03069
atr42s1g00138,,cm170s3g01301,,cm170s1g03073
atr42s1g00139,,cm170s3g01300,,.
atr42s1g00140,,.,,.
atr42s1g00141,,.,,.
atr42s1g00142,,cm170s3g01299,,.
atr42s1g00143,,.,,.
atr42s1g00144,,.,,cm170s1g03076
atr42s1g00145,,.,,.
atr42s1g00146,,.,,.
atr42s1g00147,,.,,cm170s1g03077
atr42s1g00148,,.,,.
atr42s1g00149,,.,,.
atr42s1g00150,,.,,.
atr42s1g00151,,.,,cm170s1g03078
atr42s1g00152,,.,,.
atr42s1g00153,,cm170s3g01296,,cm170s1g03080
atr42s1g00154,,.,,.
atr42s1g00155,,.,,cm170s1g03082
atr42s1g00156,,.,,.
atr42s1g00157,,.,,.
atr42s1g00158,,.,,.
atr42s1g00159,,.,,cm170s1g03083
atr42s1g00160,,cm170s3g01295,,.
atr42s1g00161,,,,cm170s1g03084
atr42s1g00162,,,,.
atr42s1g00163,,,,.
atr42s1g00164,,,,.
atr42s1g00165,,,,.
atr42s1g00166,,,,.
atr42s1g00167,,,,.
atr42s1g00168,,,,.
atr42s1g00169,,,,.
atr42s1g00170,,,,cm170s1g03085
atr42s1g00171,,,,.
atr42s1g00172,,,,.
atr42s1g00173,,,,cm170s1g03086
atr42s1g00174,,,,cm170s1g03087
atr42s1g00175,,,,
atr42s1g00176,,,,
atr42s1g00177,,,,
atr42s1g00178,,,,
atr42s1g00179,,,,
atr42s1g00180,cm170s2g00671,,,
atr42s1g00181,.,,,
atr42s1g00182,cm170s2g00673,,,cm170s1g03028
atr42s1g00183,.,,,.
atr42s1g00184,cm170s2g00674,,,.
atr42s1g00185,cm170s2g00679,,,.
atr42s1g00186,.,,,.
atr42s1g00187,.,,,.
atr42s1g00188,.,,,.
atr42s1g00189,cm170s2g00680,,,.
atr42s1g00190,.,,,.
atr42s1g00191,.,,,.
atr42s1g00192,.,,,.
atr42s1g00193,.,,,cm170s1g03025
atr42s1g00194,.,,,.
atr42s1g00195,.,,,.
atr42s1g00196,cm170s2g00681,,,.
atr42s1g00197,cm170s2g00682,,,.
atr42s1g00198,.,,,.
atr42s1g00199,.,,,.
atr42s1g00200,.,,,.
atr42s1g00201,cm170s2g00683,,,cm170s1g03023
atr42s1g00202,.,,,cm170s1g03022
atr42s1g00203,cm170s2g00686,,,cm170s1g03020
atr42s1g00204,cm170s2g00687,,,.
atr42s1g00205,.,,,cm170s1g03019
atr42s1g00206,.,,,cm170s1g03017
atr42s1g00207,.,,,
atr42s1g00208,.,,,
atr42s1g00209,cm170s2g00694,,,
atr42s1g00210,cm170s2g00871,,,
atr42s1g00211,.,,,
atr42s1g00212,.,,,
atr42s1g00213,.,,,
atr42s1g00214,cm170s2g00868,cm170s3g01444,,cm170s1g02935
atr42s1g00215,cm170s2g00861,.,,cm170s1g02937
atr42s1g00216,.,cm170s3g01443,,cm170s1g02938
atr42s1g00217,.,.,,cm170s1g02939
atr42s1g00218,.,.,,cm170s1g02940
atr42s1g00219,.,.,,.
atr42s1g00220,cm170s2g00859,cm170s3g01441,,.
atr42s1g00221,.,.,,.
atr42s1g00222,.,.,,.
atr42s1g00223,cm170s2g00857,.,,.
atr42s1g00224,.,cm170s3g01440,,.
atr42s1g00225,.,.,,.
atr42s1g00226,.,.,,.
atr42s1g00227,.,.,,.
atr42s1g00228,.,.,,.
atr42s1g00229,.,.,,.
atr42s1g00230,.,cm170s3g01434,,.
atr42s1g00231,.,.,,cm170s1g02943
atr42s1g00232,cm170s2g00856,cm170s3g01430,,.
atr42s1g00233,.,.,,cm170s1g02944
atr42s1g00234,.,.,,.
atr42s1g00235,.,.,,cm170s1g02950
atr42s1g00236,.,cm170s3g01426,,.
atr42s1g00237,.,cm170s3g01425,,.
atr42s1g00238,.,.,,.
atr42s1g00239,.,.,,.
atr42s1g00240,.,.,,.
atr42s1g00241,.,cm170s3g01424,,.
atr42s1g00242,.,cm170s3g01423,,cm170s1g02952
atr42s1g00243,.,.,,.
atr42s1g00244,.,.,,.
atr42s1g00245,.,.,,.
atr42s1g00246,cm170s2g00838,.,,.
atr42s1g00247,.,cm170s3g01417,,cm170s1g02962
atr42s1g00248,.,.,,.
atr42s1g00249,cm170s2g00823,.,,.
atr42s1g00250,.,.,,.
atr42s1g00251,.,.,,.
atr42s1g00252,.,.,,cm170s1g02964
atr42s1g00253,.,cm170s3g01416,,.
atr42s1g00254,.,.,,.
atr42s1g00255,cm170s2g00817,cm170s3g01414,,cm170s1g02966
atr42s1g00256,cm170s2g00816,.,,.
atr42s1g00257,cm170s2g00815,.,,.
atr42s1g00258,cm170s2g00793,.,,.
atr42s1g00259,.,.,,.
atr42s1g00260,.,cm170s3g01409,,.
atr42s1g00261,.,.,,.
atr42s1g00262,cm170s2g00792,.,,.
atr42s1g00263,cm170s2g00790,.,,cm170s1g02974
atr42s1g00264,.,cm170s3g01398,,.
atr42s1g00265,.,cm170s3g01394,,cm170s1g02973
atr42s1g00266,.,.,,cm170s1g02972
atr42s1g00267,.,.,,.
atr42s1g00268,.,.,,.
atr42s1g00269,.,.,,.
atr42s1g00270,.,.,,.
atr42s1g00271,.,cm170s3g01405,,.
atr42s1g00272,cm170s2g00781,.,,.
atr42s1g00273,cm170s2g00772,cm170s3g01406,,cm170s1g02971
atr42s1g00274,.,cm170s3g01407,,.
atr42s1g00275,cm170s2g00770,.,,.
atr42s1g00276,.,cm170s3g01408,,cm170s1g02970
atr42s1g00277,.,.,,.
atr42s1g00278,.,.,,.
atr42s1g00279,.,.,,.
atr42s1g00280,.,.,,cm170s1g02968
atr42s1g00281,.,.,,cm170s1g02975
atr42s1g00282,cm170s2g00769,cm170s3g01386,,cm170s1g02976
atr42s1g00283,.,.,,.
atr42s1g00284,.,cm170s3g01385,,.
atr42s1g00285,.,.,,.
atr42s1g00286,.,.,,.
atr42s1g00287,.,.,,.
atr42s1g00288,.,.,,.
atr42s1g00289,.,.,,cm170s1g02981
atr42s1g00290,.,.,,.
atr42s1g00291,.,.,,.
atr42s1g00292,.,.,,.
atr42s1g00293,.,cm170s3g01384,,.
atr42s1g00294,.,.,,.
atr42s1g00295,.,.,,.
atr42s1g00296,.,.,,.
atr42s1g00297,.,.,,.
atr42s1g00298,cm170s2g00733,.,,.
atr42s1g00299,.,.,,.
atr42s1g00300,cm170s2g00732,.,,.
atr42s1g00301,.,.,,.
atr42s1g00302,.,.,,.
atr42s1g00303,.,.,,.
atr42s1g00304,.,cm170s3g01383,,.
atr42s1g00305,.,.,,.
atr42s1g00306,.,.,,.
atr42s1g00307,.,.,,.
atr42s1g00308,.,.,,.
atr42s1g00309,.,.,,cm170s1g02982
atr42s1g00310,.,.,,.
atr42s1g00311,.,cm170s3g01382,,.
atr42s1g00312,.,cm170s3g01377,,.
atr42s1g00313,.,.,,cm170s1g02984
atr42s1g00314,.,.,,.
atr42s1g00315,.,.,,.
atr42s1g00316,.,.,,.
atr42s1g00317,.,.,,.
atr42s1g00318,.,.,,.
atr42s1g00319,.,.,,.
atr42s1g00320,.,.,,.
atr42s1g00321,.,.,,.
atr42s1g00322,.,.,,.
atr42s1g00323,.,.,,.
atr42s1g00324,.,.,,.
atr42s1g00325,.,.,,.
atr42s1g00326,cm170s2g00731,cm170s3g01376,,.
atr42s1g00327,.,.,,cm170s1g02985
atr42s1g00328,cm170s2g00728,cm170s3g01374,,cm170s1g02987
atr42s1g00329,.,.,,.
atr42s1g00330,.,.,,.
atr42s1g00331,.,.,,cm170s1g02989
atr42s1g00332,.,.,,.
atr42s1g00333,.,.,,.
atr42s1g00334,.,.,,.
atr42s1g00335,.,.,,.
atr42s1g00336,cm170s2g00724,cm170s3g01371,,.
atr42s1g00337,cm170s2g00723,.,,.
atr42s1g00338,cm170s2g00722,.,,.
atr42s1g00339,.,.,,.
atr42s1g00340,.,.,,.
atr42s1g00341,.,.,,.
atr42s1g00342,.,.,,.
atr42s1g00343,cm170s2g00720,.,,cm170s1g02991
atr42s1g00344,.,.,,.
atr42s1g00345,.,.,,.
atr42s1g00346,.,cm170s3g01370,,.
atr42s1g00347,.,.,,.
atr42s1g00348,.,.,,.
atr42s1g00349,.,.,,.
atr42s1g00350,.,.,,.
atr42s1g00351,.,.,,.
atr42s1g00352,.,.,,.
atr42s1g00353,.,.,,.
atr42s1g00354,cm170s2g00713,.,,.
atr42s1g00355,.,.,,.
atr42s1g00356,.,.,,.
atr42s1g00357,.,.,,.
atr42s1g00358,.,.,,.
atr42s1g00359,.,.,,.
atr42s1g00360,.,.,,.
atr42s1g00361,.,.,,.
atr42s1g00362,.,.,,.
atr42s1g00363,cm170s2g00712,.,,.
atr42s1g00364,cm170s2g00709,.,,.
atr42s1g00365,.,cm170s3g01369,,.
atr42s1g00366,.,cm170s3g01367,,cm170s1g02998
atr42s1g00367,.,cm170s3g01366,,.
atr42s1g00368,cm170s2g00706,.,,cm170s1g02999
atr42s1g00369,.,.,,.
atr42s1g00370,.,.,,.
atr42s1g00371,.,.,,.
atr42s1g00372,.,.,,.
atr42s1g00373,.,.,,.
atr42s1g00374,.,.,,.
atr42s1g00375,.,.,,.
atr42s1g00376,.,.,,.
atr42s1g00377,.,cm170s3g01365,,.
atr42s1g00378,.,.,,cm170s1g03000
atr42s1g00379,.,.,,.
atr42s1g00380,cm170s2g00703,.,,.
atr42s1g00381,.,.,,cm170s1g03001
atr42s1g00382,.,.,,cm170s1g03002
atr42s1g00383,cm170s2g00702,cm170s3g01364,,cm170s1g03004
atr42s1g00384,.,.,,.
atr42s1g00385,.,.,,.
atr42s1g00386,.,.,,.
atr42s1g00387,.,.,,.
atr42s1g00388,.,.,,.
atr42s1g00389,.,.,,.
atr42s1g00390,.,.,,.
atr42s1g00391,.,cm170s3g01362,,cm170s1g03007
atr42s1g00392,.,.,,
atr42s1g00393,.,.,,
atr42s1g00394,.,.,,
atr42s1g00395,.,.,,
atr42s1g00396,.,.,,
atr42s1g00397,.,.,,
atr42s1g00398,.,.,,
atr42s1g00399,.,.,,
atr42s1g00400,.,.,,
atr42s1g00401,.,.,,
atr42s1g00402,.,.,,
atr42s1g00403,.,.,,
atr42s1g00404,.,.,,
atr42s1g00405,.,.,,
atr42s1g00406,.,.,,
atr42s1g00407,.,.,,
atr42s1g00408,.,.,,
atr42s1g00409,.,.,,
atr42s1g00410,.,.,,
atr42s1g00411,.,.,,
atr42s1g00412,.,.,,
atr42s1g00413,.,.,,
atr42s1g00414,cm170s2g00700,.,,
atr42s1g00415,.,.,,
atr42s1g00416,.,.,,
atr42s1g00417,.,.,,
atr42s1g00418,.,cm170s3g01361,,
atr42s1g00419,.,.,,
atr42s1g00420,.,.,,
atr42s1g00421,.,.,,
atr42s1g00422,.,.,,
atr42s1g00423,.,.,,
atr42s1g00424,.,.,,
atr42s1g00425,.,.,,
atr42s1g00426,.,.,,
atr42s1g00427,.,.,,
atr42s1g00428,.,.,,
atr42s1g00429,.,.,,
atr42s1g00430,.,.,,
atr42s1g00431,.,.,,
atr42s1g00432,.,.,,
atr42s1g00433,.,.,cm170s3g02751,
atr42s1g00434,.,.,cm170s3g02749,
atr42s1g00435,.,.,.,
atr42s1g00436,.,.,cm170s3g02745,
atr42s1g00437,.,.,.,
atr42s1g00438,.,.,.,
atr42s1g00439,.,.,.,
atr42s1g00440,.,.,.,
atr42s1g00441,.,.,.,
atr42s1g00442,.,.,.,
atr42s1g00443,.,.,.,
atr42s1g00444,.,.,.,
atr42s1g00445,.,.,.,
atr42s1g00446,.,.,.,
atr42s1g00447,.,.,.,
atr42s1g00448,.,.,.,
atr42s1g00449,.,.,.,
atr42s1g00450,.,.,cm170s3g02738,
atr42s1g00451,.,.,,
atr42s1g00452,cm170s2g00697,.,,
atr42s1g00453,.,.,,
atr42s1g00454,.,.,,
atr42s1g00455,.,.,,
atr42s1g00456,.,.,,
atr42s1g00457,.,.,,
atr42s1g00458,.,cm170s3g01355,,
atr42s1g00459,.,.,,
atr42s1g00460,cm170s2g00688,.,,
atr42s1g00461,,.,,
atr42s1g00462,,.,,
atr42s1g00463,,.,,
atr42s1g00464,,.,,
atr42s1g00465,,.,,
atr42s1g00466,,.,,
atr42s1g00467,,.,,
atr42s1g00468,,cm170s3g01345,,
atr42s1g00469,,,,
atr42s1g00470,,,,
atr42s1g00471,,,,
atr42s1g00472,,cm170s3g01446,,
atr42s1g00473,,.,,
atr42s1g00474,,.,,
atr42s1g00475,,cm170s3g01447,,
atr42s1g00476,,.,,cm170s1g02932
atr42s1g00477,,cm170s3g01448,,cm170s1g02930
atr42s1g00478,,.,,.
atr42s1g00479,,cm170s3g01449,,.
atr42s1g00480,,.,,cm170s1g02927
atr42s1g00481,,.,,.
atr42s1g00482,,.,,.
atr42s1g00483,,cm170s3g01466,,cm170s1g02921
atr42s1g00484,,,,
atr42s1g00485,,,,
atr42s1g00486,,,,
atr42s1g00487,,,,
atr42s1g00488,,,,
atr42s1g00489,,,,
atr42s1g00490,,,,
atr42s1g00491,,,,
atr42s1g00492,,,,
atr42s1g00493,,,,
atr42s1g00494,,,,
atr42s1g00495,,,,
atr42s1g00496,,,,
atr42s1g00497,,,,
atr42s1g00498,,,,
atr42s1g00499,,,,
atr42s1g00500,,,,
atr42s1g00501,,,,
atr42s1g00502,,,,
atr42s1g00503,,,,
atr42s1g00504,,,,
atr42s1g00505,,,,
atr42s1g00506,,,,
atr42s1g00507,,,,
atr42s1g00508,,,,
atr42s1g00509,,,,
atr42s1g00510,,,,
atr42s1g00511,,,,
atr42s1g00512,,,,
atr42s1g00513,,,,
atr42s1g00514,,,cm170s10g00643,
atr42s1g00515,,,.,
atr42s1g00516,,,.,
atr42s1g00517,,,.,
atr42s1g00518,,,.,
atr42s1g00519,,,.,
atr42s1g00520,,,cm170s10g00657,
atr42s1g00521,,,.,
atr42s1g00522,,,.,
atr42s1g00523,,,.,
atr42s1g00524,,,.,
atr42s1g00525,,,.,
atr42s1g00526,,,.,
atr42s1g00527,,,.,
atr42s1g00528,,,.,
atr42s1g00529,,,.,
atr42s1g00530,,,.,
atr42s1g00531,,,.,
atr42s1g00532,,,.,
atr42s1g00533,,,.,
atr42s1g00534,,,.,
atr42s1g00535,,,.,
atr42s1g00536,,,.,
atr42s1g00537,,,.,
atr42s1g00538,,,.,
atr42s1g00539,,,.,
atr42s1g00540,,,.,
atr42s1g00541,,,.,
atr42s1g00542,,,.,
atr42s1g00543,,,.,
atr42s1g00544,,,.,
atr42s1g00545,,,.,
atr42s1g00546,,,cm170s10g00658,
atr42s1g00547,,,.,
atr42s1g00548,,,.,
atr42s1g00549,,,.,
atr42s1g00550,,,.,
atr42s1g00551,,,.,
atr42s1g00552,,,.,
atr42s1g00553,,,.,
atr42s1g00554,,,.,
atr42s1g00555,,,.,
atr42s1g00556,,,.,
atr42s1g00557,,,.,
atr42s1g00558,,,cm170s10g00675,
atr42s1g00559,,,cm170s10g00676,
atr42s1g00560,,,,
atr42s1g00561,,,,
atr42s1g00562,,,,
atr42s1g00563,,,,
atr42s1g00564,,,,
atr42s1g00565,,,,
atr42s1g00566,,,,
atr42s1g00567,,,,
atr42s1g00568,,,,
atr42s1g00569,,,,
atr42s1g00570,,,,
atr42s1g00571,,,,
atr42s1g00572,,,,
atr42s1g00573,,,,
atr42s1g00574,,,,
atr42s1g00575,,,,
atr42s1g00576,,,,
atr42s1g00577,,,,
atr42s1g00578,,,,
atr42s1g00579,,,,
atr42s1g00580,,,,
atr42s1g00581,,,,
atr42s1g00582,,,,
atr42s1g00583,,,,
atr42s1g00584,,,,
atr42s1g00585,,,,
atr42s1g00586,,,,
atr42s1g00587,,,,
atr42s1g00588,,,,
atr42s1g00589,,,,
atr42s1g00590,,,,
atr42s1g00591,,,,
atr42s1g00592,,,,
atr42s1g00593,,,,
atr42s1g00594,,,,
atr42s1g00595,,,,
atr42s1g00596,,,,cm170s11g01291
atr42s1g00597,,,,.
atr42s1g00598,,,,.
atr42s1g00599,,,,.
atr42s1g00600,,,,.
atr42s1g00601,,,,.
atr42s1g00602,,,,.
atr42s1g00603,,,,.
atr42s1g00604,,,,.
atr42s1g00605,,,,.
atr42s1g00606,,,,.
atr42s1g00607,,,,.
atr42s1g00608,,,,.
atr42s1g00609,,,,.
atr42s1g00610,,,,.
atr42s1g00611,,,,.
atr42s1g00612,,,,.
atr42s1g00613,,,,.
atr42s1g00614,,,,.
atr42s1g00615,,,,.
atr42s1g00616,,,,.
atr42s1g00617,,,,.
atr42s1g00618,,,,.
atr42s1g00619,,,,.
atr42s1g00620,,,,.
atr42s1g00621,,,,.
atr42s1g00622,,,,.
atr42s1g00623,,,,cm170s11g01294
atr42s1g00624,,,,.
atr42s1g00625,,,,.
atr42s1g00626,,,,.
atr42s1g00627,,,,.
atr42s1g00628,,,,.
atr42s1g00629,,,,cm170s11g01295
atr42s1g00630,,,,cm170s11g01296
atr42s1g00631,,,,cm170s11g01297
atr42s1g00632,,,,.
atr42s1g00633,,,,cm170s11g01299
atr42s1g00634,,,,.
atr42s1g00635,,,,.
atr42s1g00636,,,,.
atr42s1g00637,,,,.
atr42s1g00638,,,,.
atr42s1g00639,,,,cm170s11g01301
atr42s1g00640,,,,.
atr42s1g00641,,,,.
atr42s1g00642,,,,.
atr42s1g00643,,,,.
atr42s1g00644,,,,cm170s11g01302
atr42s1g00645,,,,.
atr42s1g00646,,,,.
atr42s1g00647,,,,.
atr42s1g00648,,,,.
atr42s1g00649,,,,.
atr42s1g00650,,,,.
atr42s1g00651,,,,cm170s11g01305
atr42s1g00652,,,,.
atr42s1g00653,,,,.
atr42s1g00654,,,,cm170s11g01306
atr42s1g00655,,,,.
atr42s1g00656,,,,.
atr42s1g00657,,,,.
atr42s1g00658,,,,.
atr42s1g00659,,,,.
atr42s1g00660,,,,.
atr42s1g00661,,,,.
atr42s1g00662,,,,.
atr42s1g00663,,,,.
atr42s1g00664,,,,.
atr42s1g00665,,,,.
atr42s1g00666,,,,cm170s11g01308
atr42s1g00667,,,,cm170s11g01311
atr42s1g00668,,,,.
atr42s1g00669,,,,.
atr42s1g00670,,,,.
atr42s1g00671,,,,.
atr42s1g00672,,,,.
atr42s1g00673,,,,.
atr42s1g00674,,cm170s3g01537,,.
atr42s1g00675,,.,,.
atr42s1g00676,,.,,.
atr42s1g00677,,.,,.
atr42s1g00678,,.,,.
atr42s1g00679,,.,,.
atr42s1g00680,,.,,.
atr42s1g00681,,.,,.
atr42s1g00682,,.,,.
atr42s1g00683,,.,,.
atr42s1g00684,,.,,.
atr42s1g00685,,.,,.
atr42s1g00686,,.,,.
atr42s1g00687,,.,,.
atr42s1g00688,,.,,.
atr42s1g00689,,.,,.
atr42s1g00690,,.,,.
atr42s1g00691,,.,,.
atr42s1g00692,,.,,.
atr42s1g00693,,.,,.
atr42s1g00694,,.,,.
atr42s1g00695,,.,,cm170s11g01312
atr42s1g00696,,.,,.
atr42s1g00697,,.,,.
atr42s1g00698,,.,,.
atr42s1g00699,,.,,.
atr42s1g00700,,.,,.
atr42s1g00701,,.,,.
atr42s1g00702,,.,,.
atr42s1g00703,,.,,.
atr42s1g00704,,.,,.
atr42s1g00705,,cm170s3g01534,,.
atr42s1g00706,,.,,.
atr42s1g00707,,.,,.
atr42s1g00708,,.,,.
atr42s1g00709,,.,,.
atr42s1g00710,,.,,.
atr42s1g00711,,.,,.
atr42s1g00712,,.,,cm170s11g01313
atr42s1g00713,,.,,
atr42s1g00714,,.,,
atr42s1g00715,,.,,
atr42s1g00716,,.,,
atr42s1g00717,,.,,
atr42s1g00718,,.,,
atr42s1g00719,,.,,
atr42s1g00720,,.,,
atr42s1g00721,,.,,
atr42s1g00722,,.,,
atr42s1g00723,,.,,
atr42s1g00724,,.,,
atr42s1g00725,,.,,
atr42s1g00726,,.,,
atr42s1g00727,,.,,
atr42s1g00728,,cm170s3g01519,,
atr42s1g00729,,cm170s3g01518,,
atr42s1g00730,,.,,
atr42s1g00731,,.,,
atr42s1g00732,,.,,
atr42s1g00733,,.,,
atr42s1g00734,,.,,
atr42s1g00735,,.,,
atr42s1g00736,,.,,
atr42s1g00737,,.,,
atr42s1g00738,,.,,
atr42s1g00739,,.,,
atr42s1g00740,,.,,
atr42s1g00741,,.,,
atr42s1g00742,,.,,
atr42s1g00743,,.,,
atr42s1g00744,,.,,
atr42s1g00745,,.,,
atr42s1g00746,,.,,
atr42s1g00747,,.,,
atr42s1g00748,,.,,
atr42s1g00749,,.,,
atr42s1g00750,,.,,
atr42s1g00751,,.,,
atr42s1g00752,,.,,
atr42s1g00753,,.,,
atr42s1g00754,,.,,
atr42s1g00755,,.,,
atr42s1g00756,,.,,
atr42s1g00757,,.,,
atr42s1g00758,,.,,
atr42s1g00759,,.,,
atr42s1g00760,,.,,
atr42s1g00761,,.,,
atr42s1g00762,,.,,
atr42s1g00763,,.,,
atr42s1g00764,,cm170s3g01516,,
atr42s1g00765,,,,
atr42s1g00766,,,,
atr42s1g00767,,,,
atr42s1g00768,,,,
atr42s1g00769,,,,
atr42s1g00770,,,,
atr42s1g00771,,,,
atr42s1g00772,,,,
atr42s1g00773,,,,
atr42s1g00774,,,,
atr42s1g00775,,,,
atr42s1g00776,,,,
atr42s1g00777,,,,
atr42s1g00778,,,,
atr42s1g00779,,,,
atr42s1g00780,,,,
atr42s1g00781,,,,
atr42s1g00782,,,,
atr42s1g00783,,,,
atr42s1g00784,,,,
atr42s1g00785,,,,
atr42s1g00786,,,,
atr42s1g00787,,,,
atr42s1g00788,,,,
atr42s1g00789,,,,
atr42s1g00790,,,,
atr42s1g00791,,,,
atr42s1g00792,,,,
atr42s1g00793,,,,
atr42s1g00794,,,,
atr42s1g00795,,,,
atr42s1g00796,,,,
atr42s1g00797,,,,
atr42s1g00798,,,,
atr42s1g00799,,,,
atr42s1g00800,,,,
atr42s1g00801,,,,
atr42s1g00802,,,,
atr42s1g00803,,,,
atr42s1g00804,,,,
atr42s1g00805,,,,
atr42s1g00806,,,,
atr42s1g00807,,,,
atr42s1g00808,,,,
atr42s1g00809,,,,
atr42s1g00810,,,,
atr42s1g00811,,,,
atr42s1g00812,,,,
atr42s1g00813,,,,
atr42s1g00814,cm170s12g00469,,cm170s10g00107,
atr42s1g00815,.,,.,
atr42s1g00816,.,,.,
atr42s1g00817,.,,.,
atr42s1g00818,.,,.,
atr42s1g00819,.,,.,
atr42s1g00820,.,,.,
atr42s1g00821,cm170s12g00470,,cm170s10g00097,
atr42s1g00822,.,,.,
atr42s1g00823,.,,.,
atr42s1g00824,.,,.,
atr42s1g00825,.,,.,
atr42s1g00826,.,,.,
atr42s1g00827,.,,.,
atr42s1g00828,.,,.,
atr42s1g00829,.,,.,
atr42s1g00830,.,,.,
atr42s1g00831,.,,.,
atr42s1g00832,.,,.,
atr42s1g00833,.,,.,
atr42s1g00834,.,,.,
atr42s1g00835,.,,.,
