id,chr1,chr2,start1,end1,start2,end2,pvalue,length,ks_median,ks_average,homo1,homo2,homo3,homo4,homo5,block1,block2,ks,density1,density2,class1,class2
48,1,9,881,814,1934,1992,0.2363,8,2.2005,2.128671429,0.5,0.875,1,1,1,881_876_874_872_858_854_826_814,1934_1941_1942_1945_1955_1956_1991_1992,_1.5244_2.3241_1.6823_2.8152_2.2005_-1_1.7677_2.5865,0.117647059,0.13559322,0,0
10,1,10,944,881,2122,2152,0.1851,5,1.38895,1.589225,1,1,1,1,1,944_932_920_900_881,2122_2127_2134_2150_2152,_2.4642_1.1148_-1_1.6606_1.1173,0.078125,0.161290323,0,0
45,1,9,1162,933,1899,2025,0.2431,15,1.7832,1.877969231,0.8,1,1,1,1,1162_1158_1150_1110_1107_1103_1096_1079_1063_1025_1024_1013_978_966_933,1899_1911_1913_1916_1917_1918_1919_1921_1923_1932_1947_1964_1981_2011_2025,_2.6293_1.2161_-1_1.4045_-1_1.2439_1.8133_2.2324_1.7263_1.5033_4.2105_2.0477_1.7832_0.6935_1.9096,0.065217391,0.118110236,0,0
35,1,3,1258,1405,417,510,0.2517,11,1.5872,1.64955,0.545454545,0.909090909,1,1,1,1258_1277_1278_1303_1338_1339_1345_1372_1400_1404_1405,417_420_421_451_478_482_493_504_507_509_510,_2.0299_1.3094_2.2949_0.9018_1.8635_-1_2.5717_1.7653_1.3001_1.0498_1.4091,0.074324324,0.117021277,0,0
16,1,12,1365,1218,1892,1962,0.0775,22,1.4016,1.579683333,0.590909091,0.909090909,0.909090909,0.909090909,0.954545455,1365_1351_1347_1343_1339_1338_1332_1328_1327_1312_1311_1308_1301_1296_1290_1278_1277_1268_1258_1240_1230_1218,1892_1894_1901_1902_1906_1907_1909_1911_1912_1913_1923_1928_1932_1933_1934_1939_1942_1946_1954_1956_1957_1962,_1.3586_-1_2.463_0.9547_-1_1.7869_1.3515_1.3835_-1_1.4033_1.0382_1.4064_1.4109_2.4841_1.2527_1.5466_1.3999_2.3383_2.2066_-1_1.3505_1.2986,0.148648649,0.309859155,0,0
3,1,10,1436,1562,1978,2084,0.1207,20,1.4329,1.430795,0.65,0.85,0.9,0.9,0.95,1436_1464_1465_1471_1472_1475_1507_1508_1511_1513_1514_1527_1528_1530_1537_1544_1551_1554_1560_1562,1978_1980_1981_1983_1984_1985_2011_2012_2013_2019_2021_2029_2032_2043_2044_2048_2077_2079_2083_2084,_1.0584_1.7487_1.1916_1.643_1.2543_1.281_0.9815_1.2718_1.9427_1.4338_1.5553_1.6129_1.117_1.432_1.4536_1.851_1.412_1.1532_1.7721_1.45,0.157480315,0.186915888,0,0
6,1,10,1604,1554,2059,2089,0.1703,9,1.3342,1.933522222,0.888888889,0.888888889,1,1,1,1604_1594_1587_1576_1571_1570_1562_1560_1554,2059_2060_2062_2064_2068_2069_2071_2072_2089,_1.1272_0.9515_3.3372_4.7975_0.9576_1.3342_1.5178_2.1798_1.1989,0.176470588,0.290322581,0,0
9,1,10,1615,1700,1926,1960,0.1725,8,1.3655,1.633014286,0.625,0.875,1,1,1,1615_1632_1647_1665_1676_1677_1699_1700,1926_1930_1939_1941_1948_1952_1955_1960,_1.232_1.751_1.3655_1.5322_3.212_1.1074_-1_1.231,0.093023256,0.228571429,0,0
42,1,9,1876,1604,1625,1838,0.0755,46,1.5649,1.831617949,0.760869565,0.891304348,0.913043478,0.913043478,0.97826087,1876_1871_1869_1865_1864_1858_1856_1853_1839_1838_1834_1833_1832_1831_1829_1803_1802_1796_1795_1791_1784_1781_1773_1764_1761_1755_1736_1731_1705_1700_1698_1693_1680_1677_1676_1669_1665_1648_1647_1644_1641_1634_1627_1614_1608_1604,1625_1636_1638_1641_1647_1654_1657_1661_1665_1668_1671_1672_1674_1675_1676_1690_1694_1696_1697_1704_1713_1714_1720_1724_1725_1726_1728_1730_1741_1751_1758_1767_1772_1774_1776_1783_1785_1789_1791_1795_1797_1800_1803_1805_1837_1838,_1.5629_-1_1.5073_1.3116_-1_2.4181_1.6359_2.3157_2.3542_3.0376_2.2634_1.0921_-1_1.2199_2.7752_1.5492_1.5949_1.1862_1.8741_0.8353_2.5963_2.6677_1.9269_1.0438_3.2393_-1_3.7883_1.0817_1.9015_1.1707_1.3776_-1_1.346_1.0886_-1_1.3779_1.2213_1.4394_1.5649_2.8659_2.2079_-1_2.2649_1.5386_2.0495_1.1408,0.168498168,0.214953271,0,0
2,1,10,1882,1796,1824,1887,0.046,19,2.1046,2.214889474,0.736842105,0.894736842,1,1,1,1882_1880_1877_1876_1864_1856_1852_1846_1843_1839_1837_1830_1825_1824_1820_1804_1803_1801_1796,1824_1825_1826_1827_1855_1856_1857_1858_1859_1860_1861_1862_1863_1864_1867_1879_1882_1886_1887,_2.1811_1.9594_2.9032_2.3787_2.1046_3.7287_2.0906_1.1737_1.3752_2.2614_4.9267_2.8892_1.0944_2.1303_3.2226_1.1132_1.449_1.8306_1.2703,0.218390805,0.296875,0,0
5,1,10,2155,2214,1454,1527,0.3442,13,1.7236,1.819253846,0.692307692,0.769230769,1,1,1,2155_2172_2173_2175_2180_2182_2183_2184_2185_2186_2189_2190_2214,1454_1486_1487_1490_1498_1499_1500_1501_1509_1511_1512_1513_1527,_1.5558_1.1108_1.7236_1.6249_1.9163_2.567_1.8156_2.3368_1.9418_1.288_0.9162_1.3772_3.4763,0.216666667,0.175675676,0,0
1,1,10,2221,1889,1453,1767,0.1004,64,1.50685,1.616966667,0.59375,0.84375,0.890625,0.96875,0.96875,2221_2207_2206_2205_2202_2201_2200_2194_2193_2191_2185_2184_2170_2168_2167_2158_2155_2154_2152_2137_2135_2132_2117_2107_2105_2102_2097_2090_2088_2087_2086_2083_2080_2079_2078_2075_2071_2070_2052_2049_2037_2028_2024_2014_2007_2004_1999_1998_1995_1981_1968_1966_1961_1942_1936_1935_1933_1918_1915_1910_1909_1903_1895_1889,1453_1455_1457_1462_1464_1466_1467_1473_1479_1480_1502_1507_1514_1518_1522_1525_1526_1527_1532_1535_1538_1540_1541_1547_1550_1551_1552_1554_1556_1558_1564_1570_1571_1572_1578_1579_1588_1590_1593_1595_1603_1609_1615_1625_1626_1628_1629_1631_1637_1647_1687_1696_1707_1708_1710_1711_1720_1722_1723_1724_1725_1731_1756_1767,_1.8006_1.2759_1.1594_1.1068_1.3986_1.4747_1.3912_0.9133_-1_1.5545_1.6435_2.1609_-1_-1_1.1934_1.139_1.3184_1.924_1.4195_1.7484_1.003_2.0943_1.642_1.0083_1.0555_1.5203_1.2991_1.4934_3.0536_2.336_2.0569_1.5632_2.0778_1.4451_1.173_1.5799_2.5636_1.8599_1.4506_1.4473_1.0016_1.2393_1.2435_1.3703_1.4143_2.3027_1.7979_2.7539_1.6791_1.0055_1.4809_1.5969_1.5398_1.2918_2.3878_1.7507_2.3585_2.0119_1.865_1.0037_1.8422_2.3954_-1_1.3404,0.192192192,0.203174603,0,0
41,1,9,2221,1890,1291,1555,0.0714,68,1.6248,1.776401667,0.602941176,0.867647059,0.911764706,0.926470588,0.941176471,2221_2215_2210_2208_2206_2204_2203_2192_2189_2186_2179_2173_2165_2163_2162_2157_2155_2144_2139_2134_2133_2132_2117_2099_2096_2091_2090_2088_2087_2083_2080_2067_2066_2065_2059_2058_2048_2044_2042_2038_2036_2033_2029_2008_2000_1993_1992_1983_1978_1974_1967_1966_1958_1950_1944_1937_1936_1934_1929_1926_1923_1920_1915_1910_1908_1907_1905_1890,1291_1298_1300_1301_1306_1308_1310_1316_1323_1325_1327_1329_1338_1339_1341_1348_1350_1357_1362_1373_1374_1375_1380_1392_1394_1395_1396_1397_1399_1400_1402_1406_1407_1409_1420_1421_1426_1427_1428_1429_1445_1447_1448_1456_1470_1473_1474_1477_1496_1502_1505_1506_1510_1512_1514_1516_1517_1518_1524_1526_1529_1532_1533_1542_1544_1552_1554_1555,_1.505_1.368_0.9053_2.4923_1.608_2.4027_1.214_0.8746_1.0557_1.52_0.9874_2.2133_2.5757_1.6361_2.2735_1.4311_1.5289_1.275_1.6342_1.8676_2.1983_2.5015_1.6196_2.8595_2.773_1.5414_1.63_-1_2.3744_1.3758_2.9021_-1_1.3959_1.7841_2.3335_1.4028_-1_1.3169_-1_1.2226_-1_1.4584_1.6612_-1_1.021_0.9837_1.8627_3.5308_1.8435_1.5082_1.9765_1.3619_1.9285_2.5418_-1_1.3861_2.1464_1.7863_1.5872_2.1799_2.5001_1.4893_2.0222_1.277_2.08_-1_1.2727_1.5789,0.204819277,0.256603774,0,0
7,1,10,2225,2266,1784,1828,0.183,9,1.88195,1.7996875,0.666666667,0.888888889,1,1,1,2225_2232_2234_2242_2247_2248_2259_2264_2266,1784_1785_1789_1797_1798_1802_1808_1811_1828,_2.202_1.8527_1.3555_1.9112_1.0558_2.3668_2.4608_1.1927_-1,0.214285714,0.2,0,0
46,1,9,2235,2271,1557,1622,0.2698,8,1.7392,1.922533333,0.625,0.75,0.75,1,1,2235_2237_2238_2244_2257_2261_2262_2271,1557_1560_1561_1580_1583_1585_1593_1622,_1.7392_-1_-1_-1_-1_2.5114_1.517_-1,0.216216216,0.121212121,0,0
19,1,12,2288,2334,1713,1747,0.097,12,1.6177,1.727836364,0.583333333,0.833333333,0.916666667,1,1,2288_2290_2299_2304_2308_2311_2314_2315_2316_2319_2329_2334,1713_1716_1722_1726_1730_1732_1734_1736_1737_1739_1746_1747,_1.6365_1.2511_1.4153_1.7113_1.2344_2.3834_2.5226_1.0693_1.0408_1.6177_-1_3.1238,0.255319149,0.342857143,0,0
34,1,3,2338,2295,642,686,0.1304,8,1.3733,1.742625,0.5,0.875,0.875,1,1,2338_2334_2320_2317_2316_2314_2298_2295,642_654_655_666_667_669_680_686,_1.1903_3.204_2.3681_2.1624_1.1076_1.5563_1.163_1.1893,0.181818182,0.177777778,0,0
14,1,12,2353,2693,1437,1707,0.0511,79,1.4231,1.520675676,0.670886076,0.873417722,0.886075949,0.924050633,0.974683544,2353_2354_2359_2360_2368_2369_2396_2399_2401_2413_2415_2416_2419_2420_2421_2429_2432_2433_2435_2437_2438_2441_2455_2456_2459_2469_2471_2474_2479_2480_2481_2482_2483_2485_2486_2490_2493_2499_2500_2501_2503_2515_2517_2518_2534_2537_2550_2556_2557_2563_2565_2566_2567_2571_2585_2586_2589_2594_2603_2604_2610_2611_2615_2617_2618_2619_2621_2624_2627_2628_2629_2634_2636_2657_2673_2678_2683_2687_2693,1437_1439_1442_1443_1444_1446_1453_1458_1459_1460_1465_1466_1475_1484_1485_1490_1491_1494_1495_1496_1497_1498_1510_1515_1517_1523_1526_1528_1530_1531_1535_1538_1543_1546_1547_1553_1558_1564_1569_1572_1574_1585_1588_1591_1598_1599_1612_1613_1616_1617_1619_1624_1625_1627_1630_1632_1633_1636_1638_1641_1649_1651_1652_1653_1654_1656_1657_1666_1671_1673_1675_1676_1679_1683_1695_1698_1702_1706_1707,_1.6847_-1_1.2512_1.4883_-1_1.9192_1.5469_0.8223_1.409_1.7113_1.4007_1.2985_2.0673_1.0214_1.7332_1.2157_1.7867_-1_1.3344_1.5831_1.1512_2.3145_1.0208_1.2728_2.5456_1.1641_1.7378_1.8892_1.5941_1.1988_1.2996_1.2675_1.6829_1.184_2.1452_2.6384_1.0016_2.3866_1.3106_1.1426_1.1474_1.2514_0.9839_1.0181_1.3237_-1_1.4372_1.3519_1.462_-1_1.3026_1.3083_1.8558_1.9203_1.5042_1.4002_1.4631_2.0461_1.2908_1.5382_1.9844_1.3271_2.1425_1.9188_1.6775_1.5995_1.2718_1.6975_1.2012_1.6206_0.8723_2.567_0.6707_1.1536_2.0248_0.8539_1.8891_1.1296_2.1011,0.231671554,0.291512915,0,0
22,1,12,2545,2527,1592,1608,0.235,8,1.4754,1.890128571,0.625,1,1,1,1,2545_2544_2540_2539_2534_2531_2529_2527,1592_1593_1594_1595_1600_1605_1606_1608,_1.2401_1.4754_1.4059_1.587_2.0706_4.2503_1.2016_-1,0.421052632,0.470588235,0,0
29,1,3,2694,2370,700,939,0.0449,65,1.4924,1.60054918,0.692307692,0.876923077,0.969230769,1,1,2694_2682_2681_2666_2664_2648_2645_2643_2640_2639_2637_2634_2627_2624_2599_2595_2592_2591_2589_2588_2587_2581_2574_2573_2564_2562_2561_2559_2550_2542_2527_2521_2518_2517_2508_2506_2504_2501_2498_2495_2493_2488_2486_2485_2481_2479_2472_2468_2456_2455_2451_2448_2445_2437_2435_2434_2433_2427_2426_2407_2401_2394_2387_2381_2370,700_709_711_737_745_748_759_764_769_771_775_780_781_783_790_792_794_795_798_799_800_806_807_808_809_810_811_813_816_820_822_825_828_829_834_835_838_839_844_850_854_864_865_867_878_879_893_894_898_899_900_901_903_904_905_906_908_909_910_913_918_924_925_930_939,_1.0709_2.5414_1.8053_2.4101_1.2874_2.2419_1.9633_-1_1.2824_1.3335_-1_2.5918_1.1557_1.0016_1.1484_1.3655_2.3797_1.8516_2.1999_2.629_1.6259_1.4829_1.2919_1.1402_0.9444_1.6018_2.3583_2.0853_2.2658_1.6152_2.0054_1.31_0.9904_1.7236_3.096_0.965_1.4924_1.1874_1.1854_1.8997_1.1627_1.8553_2.0642_1.196_0.9088_1.5575_1.2128_1.3791_1.3251_1.0136_1.6068_2.036_1.4033_1.564_1.3397_1.5598_-1_1.1248_2.1472_0.991_1.5413_1.715_1.2683_1.1348_-1,0.2,0.270833333,0,0
61,10,11,1661,2149,1189,1443,0.0996,65,1.52575,1.776201724,0.676923077,0.892307692,0.969230769,0.969230769,0.984615385,1661_1663_1667_1701_1720_1733_1738_1740_1751_1782_1797_1809_1810_1823_1825_1828_1836_1846_1847_1850_1857_1865_1871_1877_1878_1886_1888_1900_1909_1910_1918_1928_1942_1944_1964_1978_1984_1985_1987_2027_2031_2032_2033_2039_2040_2048_2070_2071_2074_2075_2076_2092_2093_2107_2108_2111_2118_2122_2124_2132_2134_2135_2138_2143_2149,1189_1191_1192_1219_1222_1231_1234_1237_1241_1251_1266_1267_1269_1273_1274_1275_1284_1292_1293_1294_1298_1300_1305_1307_1308_1312_1315_1321_1322_1323_1336_1337_1343_1345_1357_1360_1361_1363_1364_1369_1370_1371_1373_1377_1378_1387_1389_1390_1393_1396_1401_1405_1406_1407_1408_1410_1412_1413_1414_1421_1423_1426_1433_1437_1443,_1.2982_2.0337_1.1576_2.9672_0.7553_1.2656_1.3601_1.5445_1.1434_-1_2.7711_1.2281_-1_1.572_2.4184_1.5188_-1_1.9569_3.0268_1.4047_1.5196_1.6116_1.9174_2.3174_1.2016_1.1248_3.512_1.3702_1.3628_2.6378_1.1955_-1_4.1272_1.1078_1.9035_1.5215_0.9589_3.0415_1.3515_2.5596_1.1543_1.4052_1.3044_1.6786_1.4414_1.8531_-1_1.0449_1.53_1.6129_1.7596_4.5589_1.2458_1.7492_1.2584_-1_1.7614_1.9561_1.5156_1.6303_1.3963_2.4022_1.1738_1.8227_-1,0.132924335,0.254901961,0,0
62,10,11,27,265,995,1120,0.1314,32,1.52065,1.615633333,0.59375,0.75,0.84375,0.90625,0.9375,27_35_36_49_55_57_58_60_67_72_80_87_100_101_103_108_109_137_139_142_150_162_177_188_198_205_211_214_246_250_258_265,995_1012_1013_1020_1021_1025_1026_1028_1032_1034_1037_1042_1055_1061_1063_1064_1065_1072_1073_1079_1082_1083_1084_1090_1093_1097_1100_1103_1104_1116_1119_1120,_-1_1.2145_1.5703_1.1763_1.2053_-1_-1_2.4818_1.5445_-1_0.9983_0.9362_1.2336_-1_-1_-1_1.8674_2.4151_2.2988_1.4968_-1_1.8079_1.2149_1.0884_1.8727_1.0174_2.9066_2.0712_1.8089_1.1624_1.158_2.2279,0.133891213,0.253968254,0,0
63,10,11,1518,1351,1520,1587,0.1631,15,1.5278,1.666546154,0.6,0.866666667,0.933333333,0.933333333,1,1518_1511_1481_1445_1439_1438_1436_1426_1409_1402_1396_1390_1373_1352_1351,1520_1522_1528_1535_1539_1540_1541_1546_1547_1551_1552_1553_1554_1586_1587,_-1_1.5429_1.4019_2.273_1.5455_1.0944_1.5044_2.4246_1.5278_1.6468_1.4756_2.485_1.4544_1.2888_-1,0.089285714,0.220588235,0,0
64,10,11,413,501,1457,1493,0.1136,11,1.4179,1.926254545,0.818181818,1,1,1,1,413_414_415_421_432_463_469_491_495_499_501,1457_1461_1462_1465_1468_1469_1472_1474_1475_1476_1493,_1.0285_4.151_1.2466_3.867_1.7042_1.0927_2.2876_1.0775_1.0117_1.4179_2.3041,0.123595506,0.297297297,0,0
65,10,11,1242,1165,1558,1583,0.0335,10,1.215,1.483644444,0.9,1,1,1,1,1242_1237_1236_1233_1232_1228_1218_1204_1173_1165,1558_1566_1570_1571_1573_1574_1575_1577_1582_1583,_1.215_1.1238_2.2392_1.056_1.2031_1.8482_0.9783_-1_1.2565_2.4327,0.128205128,0.384615385,0,0
66,10,11,360,388,1001,1009,0.0064,8,1.2374,1.31155,0.75,0.875,0.875,1,1,360_367_369_373_375_382_383_388,1001_1003_1004_1005_1006_1007_1008_1009,_1.2717_1.6373_1.6838_1.1682_1.3556_1.0119_1.1608_1.2031,0.275862069,0.888888889,0,0
67,10,11,1690,1645,1174,1210,0.2369,9,1.7754,1.825977778,0.666666667,0.888888889,0.888888889,1,1,1690_1680_1674_1672_1669_1662_1647_1646_1645,1174_1175_1184_1186_1187_1189_1194_1204_1210,_2.3405_1.6163_3.5903_1.0774_2.0066_1.3484_0.8958_1.7831_1.7754,0.195652174,0.243243243,0,0
69,10,11,589,677,1478,1508,0.1133,9,1.5177,1.582925,0.777777778,0.888888889,0.888888889,1,1,589_595_598_603_606_610_649_676_677,1478_1480_1481_1482_1483_1486_1499_1504_1508,_1.4921_1.0724_1.5433_2.1825_1.2938_1.9094_1.6928_-1_1.4771,0.101123596,0.290322581,0,0
70,10,11,1947,1926,1339,1354,0.244,7,1.2574,1.351557143,0.571428571,1,1,1,1,1947_1944_1943_1935_1933_1932_1926,1339_1341_1342_1347_1348_1349_1354,_1.2574_0.9698_2.3861_1.3682_1.4152_0.8983_1.1659,0.318181818,0.4375,0,0
71,10,11,1010,1061,1637,1666,0.1208,6,1.2216,1.14804,1,1,1,1,1,1010_1021_1033_1039_1045_1061,1637_1648_1649_1651_1652_1666,_1.455_1.2216_-1_1.3099_0.9503_0.8034,0.115384615,0.2,0,0
73,10,11,1589,1561,1164,1174,0.0752,5,1.1899,1.61244,0.8,0.8,1,1,1,1589_1585_1583_1575_1561,1164_1166_1168_1173_1174,_1.04_1.1732_1.1899_1.8864_2.7727,0.172413793,0.454545455,0,0
74,10,11,865,895,1589,1607,0.1008,5,1.27065,1.45425,0.8,0.8,1,1,1,865_876_881_893_895,1589_1596_1602_1605_1607,_2.2093_-1_1.1218_1.4195_1.0664,0.161290323,0.263157895,0,0
79,10,4,1646,1897,1538,1670,0.1123,36,1.7688,1.893521875,0.611111111,0.805555556,0.833333333,0.944444444,1,1646_1653_1658_1680_1682_1686_1691_1692_1703_1704_1708_1710_1711_1721_1722_1727_1728_1753_1772_1783_1784_1786_1795_1808_1809_1822_1829_1832_1836_1839_1847_1856_1860_1890_1893_1897,1538_1539_1547_1550_1551_1552_1553_1555_1559_1560_1561_1563_1567_1569_1575_1591_1598_1601_1608_1617_1620_1621_1623_1624_1625_1626_1633_1635_1641_1644_1655_1656_1657_1665_1668_1670,_2.1242_2.0913_1.3805_1.5489_1.3213_1.4285_-1_2.0432_1.4877_2.0024_1.0174_1.1891_0.9883_3.2169_0.995_2.5279_1.9798_1.0954_0.9943_1.2201_1.7494_1.1718_2.4362_1.2064_1.0905_2.4897_2.2217_4.7547_-1_3.8674_1.7882_1.9023_1.8191_3.4431_-1_-1,0.142857143,0.270676692,0,0
80,10,4,10,286,1318,1446,0.1076,33,1.3408,1.462725,0.696969697,0.818181818,0.878787879,0.939393939,0.96969697,10_23_50_54_85_96_103_140_146_147_148_163_167_175_176_189_194_196_197_202_227_233_249_255_257_261_264_265_268_278_280_282_286,1318_1327_1330_1332_1343_1345_1360_1376_1377_1378_1379_1380_1382_1384_1390_1392_1396_1398_1402_1403_1405_1407_1409_1416_1418_1419_1423_1427_1429_1430_1435_1436_1446,_1.2503_1.4967_0.9828_1.4975_1.9375_1.6943_-1_1.1325_1.1486_1.2056_1.3244_1.4627_1.5601_1.8894_1.5619_1.308_1.3306_1.5866_0.9943_1.6679_1.9954_1.2706_1.1522_1.1946_1.1868_0.9791_1.5748_1.1736_3.507_1.1179_1.351_1.6062_1.6663,0.119133574,0.255813953,0,0
81,10,4,1962,2146,1823,1978,0.1247,30,1.7785,1.941638462,0.566666667,0.733333333,0.9,0.966666667,1,1962_1963_1980_2007_2039_2065_2074_2077_2078_2083_2084_2085_2086_2088_2099_2109_2110_2111_2113_2115_2117_2127_2129_2130_2137_2139_2140_2141_2143_2146,1823_1825_1859_1865_1867_1874_1877_1882_1883_1885_1886_1887_1889_1890_1895_1908_1909_1912_1916_1920_1933_1951_1953_1954_1962_1965_1969_1971_1975_1978,_1.4749_1.3406_3.8011_1.8831_1.4574_2.0406_1.787_1.1143_1.061_1.8833_2.3769_1.9706_1.2672_2.7149_1.1717_1.7795_-1_-1_1.6295_2.3014_1.875_2.6731_1.4993_1.4649_-1_1.7775_-1_1.2635_1.645_5.2293,0.162162162,0.192307692,0,0
82,10,4,2033,1895,1758,1859,0.2997,20,1.40165,1.671675,0.65,0.9,0.9,0.95,0.95,2033_2027_2022_2021_2008_2006_2004_1992_1984_1965_1961_1960_1955_1948_1947_1942_1937_1933_1928_1895,1758_1760_1762_1763_1777_1780_1781_1806_1809_1810_1827_1828_1832_1833_1834_1836_1840_1847_1850_1859,_1.4464_-1_1.5283_-1_1.4466_1.3744_-1_1.0273_1.0452_1.0447_-1_1.0134_2.1217_1.4289_1.2469_2.3166_0.9975_1.3515_4.1575_3.1999,0.143884892,0.196078431,0,0
83,10,4,320,413,1268,1315,0.0669,17,1.40655,1.40054375,0.470588235,0.823529412,0.823529412,0.882352941,0.941176471,320_336_337_341_351_360_361_362_364_365_367_369_373_375_390_403_413,1268_1270_1271_1272_1273_1275_1276_1279_1280_1281_1282_1284_1298_1301_1305_1310_1315,_1.5774_1.6329_1.6324_1.2317_1.3452_0.9805_1.3593_1.0128_-1_1.5208_1.7574_1.8725_1.3373_1.4538_0.9281_0.9516_1.815,0.180851064,0.354166667,0,0
84,10,4,1866,1925,1722,1745,0.086,13,1.9447,1.796975,0.615384615,0.846153846,1,1,1,1866_1868_1871_1876_1880_1900_1908_1909_1910_1916_1922_1923_1925,1722_1724_1727_1728_1729_1733_1734_1737_1738_1739_1740_1744_1745,_1.0716_1.8256_2.084_2.0638_2.1333_1.4679_2.0924_1.7135_2.512_1.143_-1_2.3748_1.0818,0.216666667,0.541666667,0,0
86,10,4,1525,1600,1475,1533,0.1187,12,1.517,2.053554545,0.75,0.833333333,0.833333333,0.916666667,0.916666667,1525_1528_1530_1531_1539_1547_1557_1561_1565_1567_1597_1600,1475_1479_1491_1493_1501_1505_1517_1520_1522_1524_1527_1533,_1.517_1.1818_0.8623_1.2593_2.6632_5.2263_3.2356_-1_2.0152_1.735_1.4916_1.4018,0.157894737,0.203389831,0,0
